Move,TimeUsed,TotalTime,Eval
51,0.71,"(23.3, 24.1)",[]
52,0.71,"(23.3, 24.1)",[]
53,0.71,"(23.3, 24.1)",[]
54,0.71,"(23.3, 24.1)",[]
55,0.71,"(23.3, 24.1)",[]
56,0.71,"(23.3, 24.1)",[]
57,0.71,"(23.3, 24.1)",[]
58,0.71,"(23.3, 24.1)",[]
59,0.71,"(23.3, 24.1)",[]
60,0.71,"(23.3, 24.1)",[]
61,0.71,"(23.3, 24.1)",[]
62,-0.07,"(37.0, 24.1)",['f1d3']
63,-0.07,"(37.0, 24.1)",[]
64,-0.07,"(37.0, 24.1)",[]
65,-0.07,"(37.0, 24.1)",[]
66,-0.07,"(37.0, 24.1)",[]
67,-0.07,"(37.0, 24.1)",[]
68,-0.07,"(37.0, 24.1)",[]
69,-0.07,"(37.0, 24.1)",[]
70,-0.07,"(37.0, 24.1)",[]
71,-0.14,"(37.0, 33.6)",['f8g7']
72,-0.14,"(37.0, 33.6)",[]
73,-0.14,"(37.0, 33.6)",[]
74,-0.14,"(37.0, 33.6)",[]
75,-0.14,"(37.0, 33.6)",[]
76,-0.14,"(37.0, 33.6)",[]
77,-0.14,"(37.0, 33.6)",[]
78,-0.14,"(37.0, 33.6)",[]
79,-0.14,"(37.0, 33.6)",[]
80,-0.14,"(37.0, 33.6)",[]
81,-0.14,"(37.0, 33.6)",[]
82,-0.14,"(37.0, 33.6)",[]
83,-0.14,"(37.0, 33.6)",[]
84,0.0,"(50.0, 33.6)",['d4f3']
85,0.0,"(50.0, 33.6)",[]
86,0.0,"(50.0, 33.6)",[]
87,0.0,"(50.0, 33.6)",[]
88,0.0,"(50.0, 33.6)",[]
89,0.0,"(50.0, 33.6)",[]
90,0.0,"(50.0, 33.6)",[]
91,0.0,"(50.0, 33.6)",[]
92,0.0,"(50.0, 33.6)",[]
93,0.0,"(50.0, 33.6)",[]
94,0.0,"(50.0, 33.6)",[]
95,0.0,"(50.0, 33.6)",[]
96,0.0,"(50.0, 33.6)",[]
97,0.0,"(50.0, 33.6)",[]
98,0.0,"(50.0, 33.6)",[]
99,0.0,"(50.0, 33.6)",[]
100,0.0,"(50.0, 33.6)",[]
101,0.0,"(50.0, 33.6)",[]
102,0.0,"(50.0, 33.6)",[]
103,-0.02,"(50.0, 53.0)",['c8g4']
104,-0.02,"(50.0, 53.0)",[]
105,-0.02,"(50.0, 53.0)",[]
106,-0.02,"(50.0, 53.0)",[]
107,-0.02,"(50.0, 53.0)",[]
108,-0.02,"(50.0, 53.0)",[]
109,-0.02,"(50.0, 53.0)",[]
110,-0.02,"(50.0, 53.0)",[]
111,-0.02,"(50.0, 53.0)",[]
112,-0.02,"(50.0, 53.0)",[]
113,-0.02,"(50.0, 53.0)",[]
114,-0.02,"(50.0, 53.0)",[]
115,-0.02,"(50.0, 53.0)",[]
116,0.08,"(62.9, 53.0)",['h2h3']
117,0.08,"(62.9, 53.0)",[]
118,0.08,"(62.9, 53.0)",[]
119,0.08,"(62.9, 53.0)",[]
120,0.08,"(62.9, 53.0)",[]
121,0.08,"(62.9, 53.0)",[]
122,0.08,"(62.9, 53.0)",[]
123,0.08,"(62.9, 53.0)",[]
124,0.08,"(62.9, 53.0)",[]
125,0.08,"(62.9, 53.0)",[]
126,0.08,"(62.9, 53.0)",[]
127,0.08,"(62.9, 53.0)",[]
128,-0.06,"(62.9, 64.3)",['g4f3']
129,-0.06,"(62.9, 64.3)",[]
130,-0.08,"(65.4, 64.3)",['d1f3']
131,-0.08,"(65.4, 64.3)",[]
132,-0.11,"(65.4, 66.0)",['b8c6']
133,-0.11,"(65.4, 66.0)",[]
134,-0.11,"(65.4, 66.0)",[]
135,-0.11,"(65.4, 66.0)",[]
136,-0.11,"(65.4, 66.0)",[]
137,-0.11,"(65.4, 66.0)",[]
138,-0.11,"(65.4, 66.0)",[]
139,-0.11,"(65.4, 66.0)",[]
140,-0.11,"(65.4, 66.0)",[]
141,-0.11,"(65.4, 66.0)",[]
142,-0.11,"(65.4, 66.0)",[]
143,-0.11,"(65.4, 66.0)",[]
144,-0.11,"(65.4, 66.0)",[]
145,-0.11,"(65.4, 66.0)",[]
146,-0.11,"(65.4, 66.0)",[]
147,-0.11,"(65.4, 66.0)",[]
148,-0.11,"(65.4, 66.0)",[]
149,-0.11,"(65.4, 66.0)",[]
150,-0.5,"(83.1, 66.0)",['d3b5']
151,-0.5,"(83.1, 66.0)",[]
152,-0.5,"(83.1, 66.0)",[]
153,-0.5,"(83.1, 66.0)",[]
154,-0.5,"(83.1, 66.0)",[]
155,0.5,"(83.1, 71.5)",['a7a6']
156,0.5,"(83.1, 71.5)",[]
157,0.5,"(83.1, 71.5)",[]
158,0.5,"(83.1, 71.5)",[]
159,0.5,"(83.1, 71.5)",[]
160,0.5,"(83.1, 71.5)",[]
161,0.5,"(83.1, 71.5)",[]
162,0.5,"(83.1, 71.5)",[]
163,0.5,"(83.1, 71.5)",[]
164,0.5,"(83.1, 71.5)",[]
165,-0.63,"(93.2, 71.5)",['b5a4']
166,-0.63,"(93.2, 71.5)",[]
167,-0.63,"(93.2, 71.5)",[]
168,-0.81,"(93.8, 74.2)","['b7b5', 'a4b3']"
169,-0.81,"(93.8, 74.2)",[]
170,-0.81,"(93.8, 74.2)",[]
171,-0.81,"(93.8, 74.2)",[]
172,-0.81,"(93.8, 74.2)",[]
173,-0.28,"(93.8, 79.0)",['c6d4']
174,-0.28,"(93.8, 79.0)",[]
175,-0.28,"(93.8, 79.0)",[]
176,-0.28,"(93.8, 79.0)",[]
177,-0.28,"(93.8, 79.0)",[]
178,-0.28,"(93.8, 79.0)",[]
179,-0.28,"(93.8, 79.0)",[]
180,-0.28,"(93.8, 79.0)",[]
181,-0.28,"(93.8, 79.0)",[]
182,-0.28,"(93.8, 79.0)",[]
183,-0.28,"(93.8, 79.0)",[]
184,-0.28,"(93.8, 79.0)",[]
185,-0.28,"(93.8, 79.0)",[]
186,-0.28,"(93.8, 79.0)",[]
187,-0.28,"(93.8, 79.0)",[]
188,-0.28,"(93.8, 79.0)",[]
189,-0.28,"(93.8, 79.0)",[]
190,-0.28,"(93.8, 79.0)",[]
191,-0.28,"(93.8, 79.0)",[]
192,-0.28,"(93.8, 79.0)",[]
193,-0.28,"(93.8, 79.0)",[]
194,-0.52,"(115.0, 79.0)",['f3d3']
195,-0.52,"(115.0, 79.0)",[]
196,-0.52,"(115.0, 79.0)",[]
197,-0.52,"(115.0, 79.0)",[]
198,-0.52,"(115.0, 79.0)",[]
199,-0.13,"(115.1, 83.4)","['d4b3', 'a2b3']"
200,-0.13,"(115.1, 83.4)",[]
201,-0.13,"(115.1, 83.4)",[]
202,-0.13,"(115.1, 83.4)",[]
203,-0.13,"(115.1, 83.4)",[]
204,-0.13,"(115.1, 83.4)",[]
205,-0.13,"(115.1, 83.4)",[]
206,-0.13,"(115.1, 83.4)",[]
207,-0.13,"(115.1, 83.4)",[]
208,-0.13,"(115.1, 83.4)",[]
209,-0.12,"(115.1, 93.8)",['e8g8']
210,-0.12,"(115.1, 93.8)",[]
211,-0.12,"(115.1, 93.8)",[]
212,-0.4,"(117.6, 93.8)",['e1g1']
213,-0.4,"(117.6, 93.8)",[]
214,-0.4,"(117.6, 93.8)",[]
215,-0.4,"(117.6, 93.8)",[]
216,-0.4,"(117.6, 93.8)",[]
217,-0.4,"(117.6, 93.8)",[]
218,-0.4,"(117.6, 93.8)",[]
219,-0.4,"(117.6, 93.8)",[]
220,-0.4,"(117.6, 93.8)",[]
221,-0.4,"(117.6, 93.8)",[]
222,-0.4,"(117.6, 93.8)",[]
223,-0.4,"(117.6, 93.8)",[]
224,-0.4,"(117.6, 93.8)",[]
225,-0.4,"(117.6, 93.8)",[]
226,-0.4,"(117.6, 93.8)",[]
227,-0.4,"(117.6, 93.8)",[]
228,-0.4,"(117.6, 93.8)",[]
229,-0.4,"(117.6, 93.8)",[]
230,-0.4,"(117.6, 93.8)",[]
231,-0.4,"(117.6, 93.8)",[]
232,-0.4,"(117.6, 93.8)",[]
233,-0.4,"(117.6, 93.8)",[]
234,-0.27,"(117.6, 115.9)",['d8b6']
235,-0.27,"(117.6, 115.9)",[]
236,-0.27,"(117.6, 115.9)",[]
237,-0.27,"(117.6, 115.9)",[]
238,-0.27,"(117.6, 115.9)",[]
239,-0.27,"(117.6, 115.9)",[]
240,-0.27,"(117.6, 115.9)",[]
241,-0.27,"(117.6, 115.9)",[]
242,-0.27,"(117.6, 115.9)",[]
243,-0.27,"(117.6, 115.9)",[]
244,-0.27,"(117.6, 115.9)",[]
245,-0.45,"(128.4, 115.9)",['c1e3']
246,-0.45,"(128.4, 115.9)",[]
247,-0.45,"(128.4, 115.9)",[]
248,-0.45,"(128.4, 115.9)",[]
249,-0.45,"(128.4, 115.9)",[]
250,-0.45,"(128.4, 115.9)",[]
251,-0.45,"(128.4, 115.9)",[]
252,-0.45,"(128.4, 115.9)",[]
253,-0.45,"(128.4, 115.9)",[]
254,-0.45,"(128.4, 115.9)",[]
255,-0.45,"(128.4, 115.9)",[]
256,-0.45,"(128.4, 115.9)",[]
257,0.18,"(128.4, 128.0)",['b6c6']
258,0.18,"(128.4, 128.0)",[]
259,0.18,"(128.4, 128.0)",[]
260,0.18,"(128.4, 128.0)",[]
261,0.18,"(128.4, 128.0)",[]
262,0.18,"(128.4, 128.0)",[]
263,0.18,"(128.4, 128.0)",[]
264,0.18,"(128.4, 128.0)",[]
265,0.18,"(128.4, 128.0)",[]
266,0.18,"(128.4, 128.0)",[]
267,0.18,"(128.4, 128.0)",[]
268,0.18,"(128.4, 128.0)",[]
269,0.18,"(128.4, 128.0)",[]
270,0.18,"(128.4, 128.0)",[]
271,0.18,"(128.4, 128.0)",[]
272,0.18,"(128.4, 128.0)",[]
273,0.18,"(128.4, 128.0)",[]
274,0.18,"(128.4, 128.0)",[]
275,0.18,"(128.4, 128.0)",[]
276,0.18,"(128.4, 128.0)",[]
277,0.18,"(128.4, 128.0)",[]
278,0.18,"(128.4, 128.0)",[]
279,0.18,"(128.4, 128.0)",[]
280,-0.04,"(151.5, 128.0)",['c3d5']
281,-0.04,"(151.5, 128.0)",[]
282,-0.04,"(151.5, 128.0)",[]
283,-0.04,"(151.5, 128.0)",[]
284,-0.04,"(151.5, 128.0)",[]
285,-0.04,"(151.5, 128.0)",[]
286,0.34,"(151.5, 134.5)",['f6d5']
287,0.34,"(151.5, 134.5)",[]
288,0.14,"(153.1, 134.5)",['e4d5']
289,0.14,"(153.1, 134.5)",[]
290,0.14,"(153.1, 134.5)",[]
291,0.14,"(153.1, 134.5)",[]
292,0.14,"(153.1, 134.5)",[]
293,0.14,"(153.1, 134.5)",[]
294,0.14,"(153.1, 134.5)",[]
295,0.14,"(153.1, 134.5)",[]
296,0.14,"(153.1, 134.5)",[]
297,0.14,"(153.1, 134.5)",[]
298,0.14,"(153.1, 134.5)",[]
299,0.14,"(153.1, 134.5)",[]
300,0.14,"(153.1, 134.5)",[]
301,0.14,"(153.1, 134.5)",[]
302,0.14,"(153.1, 134.5)",[]
303,0.14,"(153.1, 134.5)",[]
304,0.14,"(153.1, 134.5)",[]
305,0.14,"(153.1, 134.5)",[]
306,0.14,"(153.1, 134.5)",[]
307,0.14,"(153.1, 134.5)",[]
308,0.08,"(153.1, 154.8)",['c6d7']
309,0.08,"(153.1, 154.8)",[]
310,0.08,"(153.1, 154.8)",[]
311,0.08,"(153.1, 154.8)",[]
312,0.08,"(153.1, 154.8)",[]
313,0.08,"(153.1, 154.8)",[]
314,0.08,"(153.1, 154.8)",[]
315,0.08,"(153.1, 154.8)",[]
316,0.11,"(160.8, 154.8)",['c2c3']
317,0.11,"(160.8, 154.8)",[]
318,0.11,"(160.8, 154.8)",[]
319,0.11,"(160.8, 154.8)",[]
320,0.11,"(160.8, 154.8)",[]
321,0.11,"(160.8, 154.8)",[]
322,0.11,"(160.8, 154.8)",[]
323,0.11,"(160.8, 154.8)",[]
324,0.11,"(160.8, 154.8)",[]
325,0.11,"(160.8, 154.8)",[]
326,0.11,"(160.8, 154.8)",[]
327,0.11,"(160.8, 154.8)",[]
328,0.11,"(160.8, 154.8)",[]
329,0.11,"(160.8, 154.8)",[]
330,0.11,"(160.8, 154.8)",[]
331,0.11,"(160.8, 154.8)",[]
332,0.11,"(160.8, 154.8)",[]
333,0.11,"(160.8, 154.8)",[]
334,0.11,"(160.8, 154.8)",[]
335,0.11,"(160.8, 154.8)",[]
336,0.11,"(160.8, 154.8)",[]
337,0.11,"(160.8, 154.8)",[]
338,0.11,"(160.8, 154.8)",[]
339,0.11,"(160.8, 154.8)",[]
340,0.11,"(160.8, 154.8)",[]
341,0.11,"(160.8, 154.8)",[]
342,0.11,"(160.8, 154.8)",[]
343,0.11,"(160.8, 154.8)",[]
344,0.11,"(160.8, 154.8)",[]
345,0.11,"(160.8, 154.8)",[]
346,0.11,"(160.8, 154.8)",[]
347,0.11,"(160.8, 154.8)",[]
348,0.11,"(160.8, 154.8)",[]
349,0.11,"(160.8, 154.8)",[]
350,0.11,"(160.8, 154.8)",[]
351,0.11,"(160.8, 154.8)",[]
352,0.11,"(160.8, 154.8)",[]
353,0.11,"(160.8, 154.8)",[]
354,0.11,"(160.8, 154.8)",[]
355,0.11,"(160.8, 154.8)",[]
356,0.11,"(160.8, 154.8)",[]
357,0.11,"(160.8, 154.8)",[]
358,0.11,"(160.8, 154.8)",[]
359,0.11,"(160.8, 154.8)",[]
360,0.11,"(160.8, 154.8)",[]
361,0.11,"(160.8, 154.8)",[]
362,0.11,"(160.8, 154.8)",[]
363,0.11,"(160.8, 154.8)",[]
364,0.11,"(160.8, 154.8)",[]
365,0.75,"(160.8, 203.9)",['b5b4']
366,0.75,"(160.8, 203.9)",[]
367,0.75,"(160.8, 203.9)",[]
368,0.75,"(160.8, 203.9)",[]
369,0.75,"(160.8, 203.9)",[]
370,0.75,"(160.8, 203.9)",[]
371,0.75,"(160.8, 203.9)",[]
372,0.75,"(160.8, 203.9)",[]
373,0.75,"(160.8, 203.9)",[]
374,0.75,"(160.8, 203.9)",[]
375,0.75,"(160.8, 203.9)",[]
376,0.75,"(160.8, 203.9)",[]
377,0.75,"(160.8, 203.9)",[]
378,0.75,"(160.8, 203.9)",[]
379,0.75,"(160.8, 203.9)",[]
380,0.75,"(160.8, 203.9)",[]
381,0.75,"(160.8, 203.9)",[]
382,0.75,"(160.8, 203.9)",[]
383,0.75,"(160.8, 203.9)",[]
384,0.75,"(160.8, 203.9)",[]
385,0.75,"(160.8, 203.9)",[]
386,0.75,"(160.8, 203.9)",[]
387,0.75,"(160.8, 203.9)",[]
388,0.75,"(160.8, 203.9)",[]
389,0.75,"(160.8, 203.9)",[]
390,0.75,"(160.8, 203.9)",[]
391,0.75,"(160.8, 203.9)",[]
392,0.75,"(160.8, 203.9)",[]
393,0.29,"(188.2, 203.9)",['d3d2']
394,0.29,"(188.2, 203.9)",[]
395,0.29,"(188.2, 203.9)",[]
396,0.29,"(188.2, 203.9)",[]
397,0.29,"(188.2, 203.9)",[]
398,0.29,"(188.2, 203.9)",[]
399,0.29,"(188.2, 203.9)",[]
400,0.29,"(188.2, 203.9)",[]
401,0.29,"(188.2, 203.9)",[]
402,0.29,"(188.2, 203.9)",[]
403,0.42,"(188.2, 214.0)",['b4c3']
404,0.42,"(188.2, 214.0)",[]
405,0.42,"(188.2, 214.0)",[]
406,0.49,"(191.7, 214.0)",['b2c3']
407,0.49,"(191.7, 214.0)",[]
408,0.49,"(191.7, 214.0)",[]
409,0.49,"(191.7, 214.0)",[]
410,0.49,"(191.7, 214.0)",[]
411,0.49,"(191.7, 214.0)",[]
412,0.49,"(191.7, 214.0)",[]
413,0.49,"(191.7, 214.0)",[]
414,0.49,"(191.7, 214.0)",[]
415,0.49,"(191.7, 214.0)",[]
416,0.49,"(191.7, 214.0)",[]
417,0.49,"(191.7, 214.0)",[]
418,0.49,"(191.7, 214.0)",[]
419,0.49,"(191.7, 214.0)",[]
420,0.49,"(191.7, 214.0)",[]
421,0.49,"(191.7, 214.0)",[]
422,0.49,"(191.7, 214.0)",[]
423,0.11,"(191.7, 230.7)",['f8c8']
424,0.11,"(191.7, 230.7)",[]
425,0.11,"(191.7, 230.7)",[]
426,0.11,"(191.7, 230.7)",[]
427,0.11,"(191.7, 230.7)",[]
428,0.11,"(191.7, 230.7)",[]
429,-1.1,"(197.9, 230.7)",['a1c1']
430,-1.1,"(197.9, 230.7)",[]
431,-1.1,"(197.9, 230.7)",[]
432,-1.1,"(197.9, 230.7)",[]
433,-1.1,"(197.9, 230.7)",[]
434,-1.1,"(197.9, 230.7)",[]
435,-1.1,"(197.9, 230.7)",[]
436,-1.1,"(197.9, 230.7)",[]
437,-1.1,"(197.9, 230.7)",[]
438,-0.5,"(197.9, 239.4)",['a8b8']
439,-0.5,"(197.9, 239.4)",[]
440,-0.5,"(197.9, 239.4)",[]
441,-0.5,"(197.9, 239.4)",[]
442,-0.5,"(197.9, 239.4)",[]
443,-0.5,"(197.9, 239.4)",[]
444,-0.5,"(197.9, 239.4)",[]
445,-0.5,"(197.9, 239.4)",[]
446,-0.5,"(197.9, 239.4)",[]
447,-0.5,"(197.9, 239.4)",[]
448,-0.5,"(197.9, 239.4)",[]
449,-0.5,"(197.9, 239.4)",[]
450,-0.5,"(197.9, 239.4)",[]
451,-0.5,"(197.9, 239.4)",[]
452,-0.5,"(197.9, 239.4)",[]
453,-0.5,"(197.9, 239.4)",[]
454,-0.5,"(197.9, 239.4)",[]
455,-0.5,"(197.9, 239.4)",[]
456,-0.5,"(197.9, 239.4)",[]
457,-0.5,"(197.9, 239.4)",[]
458,-0.5,"(197.9, 239.4)",[]
459,-0.5,"(197.9, 239.4)",[]
460,-0.5,"(197.9, 239.4)",[]
461,-0.5,"(197.9, 239.4)",[]
462,-0.5,"(197.9, 239.4)",[]
463,-0.5,"(197.9, 239.4)",[]
464,-0.5,"(197.9, 239.4)",[]
465,-0.5,"(197.9, 239.4)",[]
466,-0.5,"(197.9, 239.4)",[]
467,-0.5,"(197.9, 239.4)",[]
468,-0.5,"(197.9, 239.4)",[]
469,-0.5,"(197.9, 239.4)",[]
470,-0.5,"(197.9, 239.4)",[]
471,-0.5,"(197.9, 239.4)",[]
472,-0.5,"(197.9, 239.4)",[]
473,-0.5,"(197.9, 239.4)",[]
474,-0.5,"(197.9, 239.4)",[]
475,-2.74,"(235.6, 239.4)",['d2c2']
476,-2.74,"(235.6, 239.4)",[]
477,-2.74,"(235.6, 239.4)",[]
478,-2.74,"(235.6, 239.4)",[]
479,-2.74,"(235.6, 239.4)",[]
480,-2.74,"(235.6, 239.4)",[]
481,-2.74,"(235.6, 239.4)",[]
482,-2.74,"(235.6, 239.4)",[]
483,-2.74,"(235.6, 239.4)",[]
484,-2.74,"(235.6, 239.4)",[]
485,-2.74,"(235.6, 239.4)",[]
486,-2.74,"(235.6, 239.4)",[]
487,-2.74,"(235.6, 239.4)",[]
488,-2.74,"(235.6, 239.4)",[]
489,-2.74,"(235.6, 239.4)",[]
490,-2.74,"(235.6, 239.4)",[]
491,-2.74,"(235.6, 239.4)",[]
492,-2.74,"(235.6, 239.4)",[]
493,-2.74,"(235.6, 239.4)",[]
494,-2.74,"(235.6, 239.4)",[]
495,-2.74,"(235.6, 239.4)",[]
496,-2.74,"(235.6, 239.4)",[]
497,-2.74,"(235.6, 239.4)",[]
498,-2.74,"(235.6, 239.4)",[]
499,-2.74,"(235.6, 239.4)",[]
500,-2.74,"(235.6, 239.4)",[]
501,-2.74,"(235.6, 239.4)",[]
502,-2.74,"(235.6, 239.4)",[]
503,-2.74,"(235.6, 239.4)",[]
504,-2.74,"(235.6, 239.4)",[]
505,-2.74,"(235.6, 239.4)",[]
506,-2.74,"(235.6, 239.4)",[]
507,-2.74,"(235.6, 239.4)",[]
508,-2.74,"(235.6, 239.4)",[]
509,-1.5,"(235.6, 273.4)",['d7b5']
510,-1.5,"(235.6, 273.4)",[]
511,-1.5,"(235.6, 273.4)",[]
512,-1.5,"(235.6, 273.4)",[]
513,-1.5,"(235.6, 273.4)",[]
514,-1.5,"(235.6, 273.4)",[]
515,-1.5,"(235.6, 273.4)",[]
516,-1.5,"(235.6, 273.4)",[]
517,-1.5,"(235.6, 273.4)",[]
518,-1.5,"(235.6, 273.4)",[]
519,-1.5,"(235.6, 273.4)",[]
520,-1.5,"(235.6, 273.4)",[]
521,-1.5,"(235.6, 273.4)",[]
522,-1.5,"(235.6, 273.4)",[]
523,-1.5,"(235.6, 273.4)",[]
524,-1.5,"(235.6, 273.4)",[]
525,-1.5,"(235.6, 273.4)",[]
526,-1.5,"(235.6, 273.4)",[]
527,-1.5,"(235.6, 273.4)",[]
528,-1.5,"(235.6, 273.4)",[]
529,-1.5,"(235.6, 273.4)",[]
530,-1.5,"(235.6, 273.4)",[]
531,-1.5,"(235.6, 273.4)",[]
532,-1.5,"(235.6, 273.4)",[]
533,-1.5,"(235.6, 273.4)",[]
534,-1.5,"(235.6, 273.4)",[]
535,-1.5,"(235.6, 273.4)",[]
536,-1.5,"(235.6, 273.4)",[]
537,-1.5,"(235.6, 273.4)",[]
538,-1.5,"(235.6, 273.4)",[]
539,-1.5,"(235.6, 273.4)",[]
540,-1.5,"(235.6, 273.4)",[]
541,-1.5,"(235.6, 273.4)",[]
542,-1.5,"(235.6, 273.4)",[]
543,-1.5,"(235.6, 273.4)",[]
544,-1.5,"(235.6, 273.4)",[]
545,-1.5,"(235.6, 273.4)",[]
546,-1.5,"(235.6, 273.4)",[]
547,-1.5,"(235.6, 273.4)",[]
548,-1.5,"(235.6, 273.4)",[]
549,-1.5,"(235.6, 273.4)",[]
550,-1.5,"(235.6, 273.4)",[]
551,-1.5,"(235.6, 273.4)",[]
552,-1.5,"(235.6, 273.4)",[]
553,-1.5,"(235.6, 273.4)",[]
554,-1.5,"(235.6, 273.4)",[]
555,-1.5,"(235.6, 273.4)",[]
556,-1.5,"(235.6, 273.4)",[]
557,-1.5,"(235.6, 273.4)",[]
558,-1.5,"(235.6, 273.4)",[]
559,-2.11,"(284.7, 273.4)",['b3b4']
560,-2.11,"(284.7, 273.4)",[]
561,-2.11,"(284.7, 273.4)",[]
562,-2.11,"(284.7, 273.4)",[]
563,-2.11,"(284.7, 273.4)",[]
564,-2.11,"(284.7, 273.4)",[]
565,-2.11,"(284.7, 273.4)",[]
566,-2.11,"(284.7, 273.4)",[]
567,-2.11,"(284.7, 273.4)",[]
568,-1.41,"(284.7, 283.1)",['b5d5']
569,-1.41,"(284.7, 283.1)",[]
570,-1.41,"(284.7, 283.1)",[]
571,-1.41,"(284.7, 283.1)",[]
572,-1.41,"(284.7, 283.1)",[]
573,-1.41,"(284.7, 283.1)",[]
574,-1.41,"(284.7, 283.1)",[]
575,-1.41,"(284.7, 283.1)",[]
576,-1.41,"(284.7, 283.1)",[]
577,-1.41,"(284.7, 283.1)",[]
578,-1.41,"(284.7, 283.1)",[]
579,-1.41,"(284.7, 283.1)",[]
580,-1.41,"(284.7, 283.1)",[]
581,-1.41,"(284.7, 283.1)",[]
582,-1.41,"(284.7, 283.1)",[]
583,-1.41,"(284.7, 283.1)",[]
584,-1.41,"(284.7, 283.1)",[]
585,-1.41,"(284.7, 283.1)",[]
586,-1.41,"(284.7, 283.1)",[]
587,-1.41,"(284.7, 283.1)",[]
588,-1.41,"(284.7, 283.1)",[]
589,-1.41,"(284.7, 283.1)",[]
590,-1.41,"(284.7, 283.1)",[]
591,-1.41,"(284.7, 283.1)",[]
592,-1.41,"(284.7, 283.1)",[]
593,-1.41,"(284.7, 283.1)",[]
594,-1.41,"(284.7, 283.1)",[]
595,-3.19,"(311.6, 283.1)",['e3d2']
596,-3.19,"(311.6, 283.1)",[]
597,-3.19,"(311.6, 283.1)",[]
598,-3.19,"(311.6, 283.1)",[]
599,-3.19,"(311.6, 283.1)",[]
600,-3.19,"(311.6, 283.1)",[]
601,-3.19,"(311.6, 283.1)",[]
602,-3.19,"(311.6, 283.1)",[]
603,-3.19,"(311.6, 283.1)",[]
604,-3.19,"(311.6, 283.1)",[]
605,-3.19,"(311.6, 283.1)",[]
606,-3.19,"(311.6, 283.1)",[]
607,-3.19,"(311.6, 283.1)",[]
608,-3.19,"(311.6, 283.1)",[]
609,-3.19,"(311.6, 283.1)",[]
610,-3.19,"(311.6, 283.1)",[]
611,-3.19,"(311.6, 283.1)",[]
612,-3.19,"(311.6, 283.1)",[]
613,-3.19,"(311.6, 283.1)",[]
614,-3.19,"(311.6, 283.1)",[]
615,-3.19,"(311.6, 283.1)",[]
616,-3.19,"(311.6, 283.1)",[]
617,-3.19,"(311.6, 283.1)",[]
618,-3.19,"(311.6, 283.1)",[]
619,-3.19,"(311.6, 283.1)",[]
620,-3.19,"(311.6, 283.1)",[]
621,-3.19,"(311.6, 283.1)",[]
622,-3.19,"(311.6, 283.1)",[]
623,-3.19,"(311.6, 283.1)",[]
624,-1.28,"(311.6, 312.3)",['a6a5']
625,-1.28,"(311.6, 312.3)",[]
626,-1.28,"(311.6, 312.3)",[]
627,-1.28,"(311.6, 312.3)",[]
628,-1.28,"(311.6, 312.3)",[]
629,-1.28,"(311.6, 312.3)",[]
630,-1.28,"(311.6, 312.3)",[]
631,-1.28,"(311.6, 312.3)",[]
632,-1.28,"(311.6, 312.3)",[]
633,-1.28,"(311.6, 312.3)",[]
634,-1.28,"(311.6, 312.3)",[]
635,-1.28,"(311.6, 312.3)",[]
636,-2.3,"(323.4, 312.3)",['b4a5']
