Time,Eval,TimeUsed,Moves,Board
27,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
28,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
29,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
30,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
31,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
32,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
33,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
34,0.07,"(13.8, 8.0)",[],r1bqkbnr/pp2pppp/2np4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq - 2 5
35,2.34,"(13.8, 21.1)",['d8b6'],r1b1kbnr/pp2pppp/1qnp4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R w KQkq - 3 6
36,2.34,"(13.8, 21.1)",[],r1b1kbnr/pp2pppp/1qnp4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R w KQkq - 3 6
37,2.34,"(13.8, 21.1)",[],r1b1kbnr/pp2pppp/1qnp4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R w KQkq - 3 6
38,2.46,"(16.3, 21.2)","['d4b6', 'a7b6']",r1b1kbnr/1p2pppp/1pnp4/1B6/4P3/5N2/PPP2PPP/RNB1K2R w KQkq - 0 7
39,2.46,"(16.3, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/4P3/5N2/PPP2PPP/RNB1K2R w KQkq - 0 7
40,2.46,"(16.3, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/4P3/5N2/PPP2PPP/RNB1K2R w KQkq - 0 7
41,2.46,"(16.3, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/4P3/5N2/PPP2PPP/RNB1K2R w KQkq - 0 7
42,2.46,"(16.3, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/4P3/5N2/PPP2PPP/RNB1K2R w KQkq - 0 7
43,2.46,"(16.3, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/4P3/5N2/PPP2PPP/RNB1K2R w KQkq - 0 7
44,0.42,"(22.2, 21.2)",['f3d4'],r1b1kbnr/1p2pppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7
45,0.42,"(22.2, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7
46,0.42,"(22.2, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7
47,0.42,"(22.2, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7
48,0.42,"(22.2, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7
49,0.42,"(22.2, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7
50,0.42,"(22.2, 21.2)",[],r1b1kbnr/1p2pppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R b KQkq - 1 7
51,0.41,"(22.2, 28.6)",['c8d7'],r3kbnr/1p1bpppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R w KQkq - 2 8
52,0.41,"(22.2, 28.6)",[],r3kbnr/1p1bpppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R w KQkq - 2 8
53,0.41,"(22.2, 28.6)",[],r3kbnr/1p1bpppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R w KQkq - 2 8
54,0.41,"(22.2, 28.6)",[],r3kbnr/1p1bpppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R w KQkq - 2 8
55,0.41,"(22.2, 28.6)",[],r3kbnr/1p1bpppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R w KQkq - 2 8
56,0.41,"(22.2, 28.6)",[],r3kbnr/1p1bpppp/1pnp4/1B6/3NP3/8/PPP2PPP/RNB1K2R w KQkq - 2 8
57,-0.54,"(27.5, 28.6)",['d4c6'],r3kbnr/1p1bpppp/1pNp4/1B6/4P3/8/PPP2PPP/RNB1K2R b KQkq - 0 8
58,-0.54,"(27.5, 28.6)",[],r3kbnr/1p1bpppp/1pNp4/1B6/4P3/8/PPP2PPP/RNB1K2R b KQkq - 0 8
59,-0.54,"(27.5, 28.6)",[],r3kbnr/1p1bpppp/1pNp4/1B6/4P3/8/PPP2PPP/RNB1K2R b KQkq - 0 8
60,-0.52,"(27.5, 31.8)",['b7c6'],r3kbnr/3bpppp/1ppp4/1B6/4P3/8/PPP2PPP/RNB1K2R w KQkq - 0 9
61,-0.52,"(27.5, 31.8)",[],r3kbnr/3bpppp/1ppp4/1B6/4P3/8/PPP2PPP/RNB1K2R w KQkq - 0 9
62,-1.05,"(30.1, 31.8)",['b5c4'],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
63,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
64,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
65,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
66,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
67,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
68,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
69,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
70,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
71,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
72,-1.05,"(30.1, 31.8)",[],r3kbnr/3bpppp/1ppp4/8/2B1P3/8/PPP2PPP/RNB1K2R b KQkq - 1 9
73,-1.05,"(30.1, 42.4)",['g7g6'],r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/8/PPP2PPP/RNB1K2R w KQkq - 0 10
74,-1.05,"(30.1, 42.4)",[],r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/8/PPP2PPP/RNB1K2R w KQkq - 0 10
75,-1.05,"(30.1, 42.4)",[],r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/8/PPP2PPP/RNB1K2R w KQkq - 0 10
76,-1.05,"(30.1, 42.4)",[],r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/8/PPP2PPP/RNB1K2R w KQkq - 0 10
77,-1.05,"(30.1, 42.4)",[],r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/8/PPP2PPP/RNB1K2R w KQkq - 0 10
78,-1.16,"(34.8, 42.4)",['c1e3'],r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/4B3/PPP2PPP/RN2K2R b KQkq - 1 10
79,-1.16,"(34.8, 42.4)",[],r3kbnr/3bpp1p/1ppp2p1/8/2B1P3/4B3/PPP2PPP/RN2K2R b KQkq - 1 10
80,0.0,"(34.8, 44.9)",['c6c5'],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/4B3/PPP2PPP/RN2K2R w KQkq - 0 11
81,0.0,"(34.8, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/4B3/PPP2PPP/RN2K2R w KQkq - 0 11
82,0.0,"(34.8, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/4B3/PPP2PPP/RN2K2R w KQkq - 0 11
83,-0.04,"(37.4, 44.9)",['b1c3'],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
84,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
85,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
86,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
87,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
88,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
89,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
90,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
91,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
92,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
93,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
94,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
95,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
96,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
97,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
98,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
99,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
100,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
101,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
102,-0.04,"(37.4, 44.9)",[],r3kbnr/3bpp1p/1p1p2p1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R b KQkq - 1 11
103,-0.04,"(37.4, 64.7)",['g8f6'],r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R w KQkq - 2 12
104,-0.04,"(37.4, 64.7)",[],r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R w KQkq - 2 12
105,-0.04,"(37.4, 64.7)",[],r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R w KQkq - 2 12
106,-0.04,"(37.4, 64.7)",[],r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R3K2R w KQkq - 2 12
107,-0.07,"(42.2, 64.7)",['e1g1'],r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 b kq - 3 12
108,-0.07,"(42.2, 64.7)",[],r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 b kq - 3 12
109,-0.07,"(42.2, 64.7)",[],r3kb1r/3bpp1p/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 b kq - 3 12
110,-0.13,"(42.2, 67.3)",['f8g7'],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
111,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
112,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
113,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
114,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
115,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
116,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
117,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
118,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
119,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
120,-0.13,"(42.2, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p5/2B1P3/2N1B3/PPP2PPP/R4RK1 w kq - 4 13
121,-0.57,"(53.1, 67.3)",['e3g5'],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
122,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
123,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
124,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
125,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
126,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
127,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
128,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
129,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
130,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
131,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
132,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
133,-0.57,"(53.1, 67.3)",[],r3k2r/3bppbp/1p1p1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 5 13
134,-0.16,"(53.1, 80.1)",['d7c6'],r3k2r/4ppbp/1pbp1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 6 14
135,-0.16,"(53.1, 80.1)",[],r3k2r/4ppbp/1pbp1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 6 14
136,-0.16,"(53.1, 80.1)",[],r3k2r/4ppbp/1pbp1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 6 14
137,-0.16,"(53.1, 80.1)",[],r3k2r/4ppbp/1pbp1np1/2p3B1/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 6 14
138,-0.19,"(57.5, 80.1)",['g5f6'],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
139,-0.19,"(57.5, 80.1)",[],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
140,-0.19,"(57.5, 80.1)",[],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
141,-0.19,"(57.5, 80.1)",[],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
142,-0.19,"(57.5, 80.1)",[],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
143,-0.19,"(57.5, 80.1)",[],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
144,-0.19,"(57.5, 80.1)",[],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
145,-0.19,"(57.5, 80.1)",[],r3k2r/4ppbp/1pbp1Bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 b kq - 0 14
146,-0.25,"(57.5, 88.0)",['g7f6'],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
147,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
148,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
149,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
150,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
151,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
152,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
153,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
154,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
155,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
156,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
157,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
158,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
159,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
160,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
161,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
162,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
163,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
164,-0.25,"(57.5, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2p5/2B1P3/2N5/PPP2PPP/R4RK1 w kq - 0 15
165,-0.39,"(77.0, 88.0)",['c3d5'],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
166,-0.39,"(77.0, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
167,-0.39,"(77.0, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
168,-0.39,"(77.0, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
169,-0.39,"(77.0, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
170,-0.39,"(77.0, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
171,-0.39,"(77.0, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
172,-0.39,"(77.0, 88.0)",[],r3k2r/4pp1p/1pbp1bp1/2pN4/2B1P3/8/PPP2PPP/R4RK1 b kq - 1 15
