Move,TimeUsed,TotalTime,Eval
62,-1.06,"(24.7, 25.7)",[]
63,-1.06,"(24.7, 25.7)",[]
64,-1.06,"(24.7, 25.7)",[]
65,-1.06,"(24.7, 25.7)",[]
66,-1.06,"(24.7, 25.7)",[]
67,-1.06,"(24.7, 25.7)",[]
68,-1.06,"(24.7, 25.7)",[]
69,-1.06,"(24.7, 25.7)",[]
70,-1.06,"(24.7, 25.7)",[]
71,-1.06,"(24.7, 25.7)",[]
72,-1.06,"(24.7, 25.7)",[]
73,-1.06,"(24.7, 25.7)",[]
74,-1.06,"(24.7, 25.7)",[]
75,0.11,"(24.7, 49.6)",['f8d6']
76,0.11,"(24.7, 49.6)",[]
77,0.11,"(24.7, 49.6)",[]
78,-0.87,"(28.3, 49.6)",['f1e1']
79,-0.87,"(28.3, 49.6)",[]
80,-0.87,"(28.3, 49.6)",[]
81,-0.87,"(28.3, 49.6)",[]
82,-0.87,"(28.3, 49.6)",[]
83,-0.87,"(28.3, 49.6)",[]
84,-0.87,"(28.3, 49.6)",[]
85,-0.87,"(28.3, 49.6)",[]
86,-0.87,"(28.3, 49.6)",[]
87,-0.87,"(28.3, 49.6)",[]
88,-0.87,"(28.3, 49.6)",[]
89,-0.87,"(28.3, 49.6)",[]
90,-0.87,"(28.3, 49.6)",[]
91,-0.87,"(28.3, 49.6)",[]
92,-0.87,"(28.3, 49.6)",[]
93,-0.87,"(28.3, 49.6)",[]
94,-0.87,"(28.3, 49.6)",[]
95,-0.87,"(28.3, 49.6)",[]
96,-0.87,"(28.3, 49.6)",[]
97,-0.87,"(28.3, 49.6)",[]
98,-0.87,"(28.3, 49.6)",[]
99,-0.87,"(28.3, 49.6)",[]
100,-0.87,"(28.3, 49.6)",[]
101,-0.87,"(28.3, 49.6)",[]
102,-0.87,"(28.3, 49.6)",[]
103,-0.87,"(28.3, 49.6)",[]
104,-0.87,"(28.3, 49.6)",[]
105,-0.87,"(28.3, 49.6)",[]
106,-0.87,"(28.3, 49.6)",[]
107,-0.87,"(28.3, 49.6)",[]
108,-0.87,"(28.3, 49.6)",[]
109,-0.87,"(28.3, 49.6)",[]
110,-0.87,"(28.3, 49.6)",[]
111,-0.22,"(28.3, 82.2)",['e8g8']
112,-0.22,"(28.3, 82.2)",[]
113,-0.22,"(28.3, 82.2)",[]
114,-0.1,"(31.7, 82.2)",['b1c3']
115,-0.1,"(31.7, 82.2)",[]
116,-0.1,"(31.7, 82.2)",[]
117,-0.1,"(31.7, 82.2)",[]
118,-0.1,"(31.7, 82.2)",[]
119,-0.1,"(31.7, 82.2)",[]
120,-0.1,"(31.7, 82.2)",[]
121,-0.1,"(31.7, 82.2)",[]
122,-0.1,"(31.7, 82.2)",[]
123,-0.1,"(31.7, 82.2)",[]
124,-0.1,"(31.7, 82.2)",[]
125,-0.1,"(31.7, 82.2)",[]
126,-0.1,"(31.7, 82.2)",[]
127,-0.1,"(31.7, 82.2)",[]
128,-0.1,"(31.7, 82.2)",[]
129,-0.1,"(31.7, 82.2)",[]
130,-0.1,"(31.7, 82.2)",[]
131,-0.1,"(31.7, 82.2)",[]
132,-0.1,"(31.7, 82.2)",[]
133,-0.1,"(31.7, 82.2)",[]
134,-0.1,"(31.7, 82.2)",[]
135,-0.1,"(31.7, 82.2)",[]
136,-0.1,"(31.7, 82.2)",[]
137,-0.1,"(31.7, 82.2)",[]
138,-0.1,"(31.7, 82.2)",[]
139,-0.1,"(31.7, 82.2)",[]
140,-0.1,"(31.7, 82.2)",[]
141,-0.1,"(31.7, 82.2)",[]
142,-0.1,"(31.7, 82.2)",[]
143,-0.1,"(31.7, 82.2)",[]
144,-0.1,"(31.7, 82.2)",[]
145,-0.1,"(31.7, 82.2)",[]
146,-0.1,"(31.7, 82.2)",[]
147,-0.1,"(31.7, 82.2)",[]
148,-0.1,"(31.7, 82.2)",[]
149,-0.1,"(31.7, 82.2)",[]
150,0.25,"(31.7, 118.1)",['d5e6']
151,0.25,"(31.7, 118.1)",[]
152,0.25,"(31.7, 118.1)",[]
153,-0.74,"(34.7, 118.1)",['c3b5']
154,-0.74,"(34.7, 118.1)",[]
155,-0.74,"(34.7, 118.1)",[]
156,-0.74,"(34.7, 118.1)",[]
157,-0.74,"(34.7, 118.1)",[]
158,-0.74,"(34.7, 118.1)",[]
159,-0.74,"(34.7, 118.1)",[]
160,-0.74,"(34.7, 118.1)",[]
161,-0.74,"(34.7, 118.1)",[]
162,-0.74,"(34.7, 118.1)",[]
163,-0.74,"(34.7, 118.1)",[]
164,-0.74,"(34.7, 118.1)",[]
165,-0.74,"(34.7, 118.1)",[]
166,-0.74,"(34.7, 118.1)",[]
167,-0.74,"(34.7, 118.1)",[]
168,-0.74,"(34.7, 118.1)",[]
169,-0.74,"(34.7, 118.1)",[]
170,-0.74,"(34.7, 118.1)",[]
171,-0.74,"(34.7, 118.1)",[]
172,-0.74,"(34.7, 118.1)",[]
173,-0.74,"(34.7, 118.1)",[]
174,-0.74,"(34.7, 118.1)",[]
175,-0.57,"(34.7, 140.2)",['a7a6']
176,-0.57,"(34.7, 140.2)",[]
177,-0.57,"(34.7, 140.2)",[]
178,-0.57,"(34.7, 140.2)",[]
179,-6.14,"(38.6, 140.2)",['b5c7']
180,-6.14,"(38.6, 140.2)",[]
181,-6.14,"(38.6, 140.2)",[]
182,-6.42,"(38.6, 142.5)",['d6c7']
183,-6.42,"(38.6, 142.5)",[]
184,-6.42,"(38.6, 142.5)",[]
185,-6.42,"(38.6, 142.5)",[]
186,-6.42,"(38.6, 142.5)",[]
187,-6.42,"(38.6, 142.5)",[]
188,-6.42,"(38.6, 142.5)",[]
189,-6.42,"(38.6, 142.5)",[]
190,-6.42,"(38.6, 142.5)",[]
191,-6.42,"(38.6, 142.5)",[]
192,-6.42,"(38.6, 142.5)",[]
193,-6.42,"(38.6, 142.5)",[]
194,-6.42,"(38.6, 142.5)",[]
195,-6.42,"(38.6, 142.5)",[]
196,-6.42,"(38.6, 142.5)",[]
197,-6.42,"(38.6, 142.5)",[]
198,-6.42,"(38.6, 142.5)",[]
199,-6.42,"(38.6, 142.5)",[]
200,-6.42,"(38.6, 142.5)",[]
201,-6.42,"(38.6, 142.5)",[]
202,-6.42,"(38.6, 142.5)",[]
203,-6.42,"(38.6, 142.5)",[]
204,-6.42,"(38.6, 142.5)",[]
205,-8.46,"(61.9, 142.5)",['c2c4']
206,-8.46,"(61.9, 142.5)",[]
207,-8.46,"(61.9, 142.5)",[]
208,-8.46,"(61.9, 142.5)",[]
209,-8.46,"(61.9, 142.5)",[]
210,-8.46,"(61.9, 142.5)",[]
211,-8.46,"(61.9, 142.5)",[]
212,-8.46,"(61.9, 142.5)",[]
213,-8.46,"(61.9, 142.5)",[]
214,-8.46,"(61.9, 142.5)",[]
215,-8.46,"(61.9, 142.5)",[]
216,-8.46,"(61.9, 142.5)",[]
217,-8.46,"(61.9, 142.5)",[]
218,-8.46,"(61.9, 142.5)",[]
219,-8.46,"(61.9, 142.5)",[]
220,-8.46,"(61.9, 142.5)",[]
221,-8.46,"(61.9, 142.5)",[]
222,-8.46,"(61.9, 142.5)",[]
223,-8.46,"(61.9, 142.5)",[]
224,-8.46,"(61.9, 142.5)",[]
225,-8.46,"(61.9, 142.5)",[]
226,-8.46,"(61.9, 142.5)",[]
227,-8.46,"(61.9, 142.5)",[]
228,-8.46,"(61.9, 142.5)",[]
229,-8.46,"(61.9, 142.5)",[]
230,-8.46,"(61.9, 142.5)",[]
231,-8.46,"(61.9, 142.5)",[]
232,-8.46,"(61.9, 142.5)",[]
233,-8.46,"(61.9, 142.5)",[]
234,-6.65,"(61.9, 171.2)",['f7f6']
235,-6.65,"(61.9, 171.2)",[]
236,-6.65,"(61.9, 171.2)",[]
237,-6.65,"(61.9, 171.2)",[]
238,-6.65,"(61.9, 171.2)",[]
239,-6.65,"(61.9, 171.2)",[]
240,-8.46,"(68.1, 171.2)",['d1e2']
241,-8.46,"(68.1, 171.2)",[]
242,-8.46,"(68.1, 171.2)",[]
243,-8.46,"(68.1, 171.2)",[]
244,-8.46,"(68.1, 171.2)",[]
245,-8.46,"(68.1, 171.2)",[]
246,-8.46,"(68.1, 171.2)",[]
247,-8.46,"(68.1, 171.2)",[]
248,-8.46,"(68.1, 171.2)",[]
249,-8.46,"(68.1, 171.2)",[]
250,-8.46,"(68.1, 171.2)",[]
251,-8.46,"(68.1, 171.2)",[]
252,-8.46,"(68.1, 171.2)",[]
253,-8.46,"(68.1, 171.2)",[]
254,-8.46,"(68.1, 171.2)",[]
255,-8.46,"(68.1, 171.2)",[]
256,-8.46,"(68.1, 171.2)",[]
257,-6.69,"(68.1, 188.9)",['c8d7']
258,-6.69,"(68.1, 188.9)",[]
259,-6.69,"(68.1, 188.9)",[]
260,-6.69,"(68.1, 188.9)",[]
261,-6.69,"(68.1, 188.9)",[]
262,-8.02,"(73.0, 188.9)",['c1d2']
263,-8.02,"(73.0, 188.9)",[]
264,-8.02,"(73.0, 188.9)",[]
265,-6.64,"(73.0, 191.3)",['a8d8']
266,-8.56,"(74.3, 191.3)",['d2c3']
267,-8.56,"(74.3, 191.3)",[]
268,-8.56,"(74.3, 191.3)",[]
269,-8.56,"(74.3, 191.3)",[]
270,-8.56,"(74.3, 191.3)",[]
271,-8.56,"(74.3, 191.3)",[]
272,-8.56,"(74.3, 191.3)",[]
273,-8.56,"(74.3, 191.3)",[]
274,-8.56,"(74.3, 191.3)",[]
275,-8.56,"(74.3, 191.3)",[]
276,-8.56,"(74.3, 191.3)",[]
277,-8.56,"(74.3, 191.3)",[]
278,-8.56,"(74.3, 191.3)",[]
279,-8.56,"(74.3, 191.3)",[]
280,-8.56,"(74.3, 191.3)",[]
281,-8.56,"(74.3, 191.3)",[]
282,-8.56,"(74.3, 191.3)",[]
283,-8.56,"(74.3, 191.3)",[]
284,-8.56,"(74.3, 191.3)",[]
285,-8.56,"(74.3, 191.3)",[]
286,-8.56,"(74.3, 191.3)",[]
287,-8.56,"(74.3, 191.3)",[]
288,-6.28,"(74.3, 213.7)",['c7a5']
289,-6.28,"(74.3, 213.7)",[]
290,-6.28,"(74.3, 213.7)",[]
291,-6.28,"(74.3, 213.7)",[]
292,-6.28,"(74.3, 213.7)",[]
293,-7.34,"(79.0, 213.7)",['a1c1']
294,-7.34,"(79.0, 213.7)",[]
295,-7.34,"(79.0, 213.7)",[]
296,-7.34,"(79.0, 213.7)",[]
297,-7.34,"(79.0, 213.7)",[]
298,-7.34,"(79.0, 213.7)",[]
299,-7.34,"(79.0, 213.7)",[]
300,-7.34,"(79.0, 213.7)",[]
301,-7.34,"(79.0, 213.7)",[]
302,-7.34,"(79.0, 213.7)",[]
303,-7.34,"(79.0, 213.7)",[]
304,-7.34,"(79.0, 213.7)",[]
305,-7.34,"(79.0, 213.7)",[]
306,-7.34,"(79.0, 213.7)",[]
307,-7.34,"(79.0, 213.7)",[]
308,-7.34,"(79.0, 213.7)",[]
309,-7.34,"(79.0, 213.7)",[]
310,-7.34,"(79.0, 213.7)",[]
311,-7.34,"(79.0, 213.7)",[]
312,-7.34,"(79.0, 213.7)",[]
313,-7.34,"(79.0, 213.7)",[]
314,-7.34,"(79.0, 213.7)",[]
315,-7.34,"(79.0, 213.7)",[]
316,-7.34,"(79.0, 213.7)",[]
317,-7.34,"(79.0, 213.7)",[]
318,-7.34,"(79.0, 213.7)",[]
319,-7.34,"(79.0, 213.7)",[]
320,-7.34,"(79.0, 213.7)",[]
321,-7.34,"(79.0, 213.7)",[]
322,-7.34,"(79.0, 213.7)",[]
323,-7.34,"(79.0, 213.7)",[]
324,-7.34,"(79.0, 213.7)",[]
325,-7.34,"(79.0, 213.7)",[]
326,-7.34,"(79.0, 213.7)",[]
327,-7.34,"(79.0, 213.7)",[]
328,-7.34,"(79.0, 213.7)",[]
329,-7.34,"(79.0, 213.7)",[]
330,-7.34,"(79.0, 213.7)",[]
331,-7.34,"(79.0, 213.7)",[]
332,-7.59,"(79.0, 252.5)",['a5c3']
333,-7.59,"(79.0, 252.5)",[]
334,-7.59,"(79.0, 252.5)",[]
335,-7.59,"(79.0, 252.5)",[]
336,-7.92,"(82.9, 252.5)",['c1c3']
337,-7.92,"(82.9, 252.5)",[]
338,-7.92,"(82.9, 252.5)",[]
339,-7.92,"(82.9, 252.5)",[]
340,-7.92,"(82.9, 252.5)",[]
341,-7.92,"(82.9, 252.5)",[]
342,-4.67,"(82.9, 258.2)",['c6b4']
343,-4.67,"(82.9, 258.2)",[]
344,-4.67,"(82.9, 258.2)",[]
345,-4.67,"(82.9, 258.2)",[]
346,-4.67,"(82.9, 258.2)",[]
347,-4.67,"(82.9, 258.2)",[]
348,-7.54,"(89.4, 258.2)",['c3a3']
349,-7.54,"(89.4, 258.2)",[]
350,-7.54,"(89.4, 258.2)",[]
351,-7.54,"(89.4, 258.2)",[]
352,-7.54,"(89.4, 258.2)",[]
353,-7.54,"(89.4, 258.2)",[]
354,-7.54,"(89.4, 258.2)",[]
355,-7.54,"(89.4, 258.2)",[]
356,-7.54,"(89.4, 258.2)",[]
357,-7.54,"(89.4, 258.2)",[]
358,-7.54,"(89.4, 258.2)",[]
359,-7.54,"(89.4, 258.2)",[]
360,-7.54,"(89.4, 258.2)",[]
361,-7.54,"(89.4, 258.2)",[]
362,-7.54,"(89.4, 258.2)",[]
363,-7.54,"(89.4, 258.2)",[]
364,-7.54,"(89.4, 258.2)",[]
365,-7.54,"(89.4, 258.2)",[]
366,-7.54,"(89.4, 258.2)",[]
367,-7.54,"(89.4, 258.2)",[]
368,-7.54,"(89.4, 258.2)",[]
369,-7.54,"(89.4, 258.2)",[]
370,-7.54,"(89.4, 258.2)",[]
371,-7.54,"(89.4, 258.2)",[]
372,-7.54,"(89.4, 258.2)",[]
373,-7.54,"(89.4, 258.2)",[]
374,-7.54,"(89.4, 258.2)",[]
375,-7.54,"(89.4, 258.2)",[]
376,-7.54,"(89.4, 258.2)",[]
377,-7.54,"(89.4, 258.2)",[]
378,-7.54,"(89.4, 258.2)",[]
379,-7.54,"(89.4, 258.2)",[]
380,-6.54,"(89.4, 289.8)",['f8e8']
381,-6.54,"(89.4, 289.8)",[]
382,-6.54,"(89.4, 289.8)",[]
383,-6.54,"(89.4, 289.8)",[]
384,-6.54,"(89.4, 289.8)",[]
385,-6.54,"(89.4, 289.8)",[]
386,-7.87,"(95.6, 289.8)",['a3a5']
387,-7.87,"(95.6, 289.8)",[]
388,-7.87,"(95.6, 289.8)",[]
389,-7.87,"(95.6, 289.8)",[]
390,-7.87,"(95.6, 289.8)",[]
391,-7.87,"(95.6, 289.8)",[]
392,-7.87,"(95.6, 289.8)",[]
393,-7.87,"(95.6, 289.8)",[]
394,-7.87,"(95.6, 289.8)",[]
395,-7.87,"(95.6, 289.8)",[]
396,-7.87,"(95.6, 289.8)",[]
397,-7.87,"(95.6, 289.8)",[]
398,-7.87,"(95.6, 289.8)",[]
399,-7.87,"(95.6, 289.8)",[]
400,-7.87,"(95.6, 289.8)",[]
401,-7.87,"(95.6, 289.8)",[]
402,-7.87,"(95.6, 289.8)",[]
403,-7.87,"(95.6, 289.8)",[]
404,-7.87,"(95.6, 289.8)",[]
405,-7.87,"(95.6, 289.8)",[]
406,-7.87,"(95.6, 289.8)",[]
407,-7.87,"(95.6, 289.8)",[]
408,-7.87,"(95.6, 289.8)",[]
409,-7.87,"(95.6, 289.8)",[]
410,-7.87,"(95.6, 289.8)",[]
411,-7.87,"(95.6, 289.8)",[]
412,-7.87,"(95.6, 289.8)",[]
413,-7.87,"(95.6, 289.8)",[]
414,-7.87,"(95.6, 289.8)",[]
415,-7.87,"(95.6, 289.8)",[]
416,-7.98,"(95.6, 320.3)",['b4c6']
417,-7.98,"(95.6, 320.3)",[]
418,-7.98,"(95.6, 320.3)",[]
419,-10.44,"(98.3, 320.3)",['f3e5']
420,-10.44,"(98.3, 320.3)",[]
421,-10.44,"(98.3, 320.3)",[]
422,-10.44,"(98.3, 320.3)",[]
423,-10.44,"(98.3, 320.3)",[]
424,-10.44,"(98.3, 320.3)",[]
425,-10.44,"(98.3, 320.3)",[]
426,-10.44,"(98.3, 320.3)",[]
427,-10.44,"(98.3, 320.3)",[]
428,-10.44,"(98.3, 320.3)",[]
429,-10.44,"(98.3, 320.3)",[]
430,-10.44,"(98.3, 320.3)",[]
431,-10.44,"(98.3, 320.3)",[]
432,-10.8,"(98.3, 333.1)",['c6a5']
433,-10.8,"(98.3, 333.1)",[]
434,-10.8,"(98.3, 333.1)",[]
435,-10.8,"(98.3, 333.1)",[]
436,-10.8,"(98.3, 333.1)",[]
437,-10.8,"(98.3, 333.1)",[]
438,-15.94,"(104.6, 333.1)",['e5d7']
439,-15.94,"(104.6, 333.1)",[]
440,-15.94,"(104.6, 333.1)",[]
441,-15.94,"(104.6, 333.1)",[]
442,-10.23,"(104.6, 336.9)",['e6d7']
443,-10.23,"(104.6, 336.9)",[]
444,-10.23,"(104.6, 336.9)",[]
445,-10.23,"(104.6, 336.9)",[]
446,-10.23,"(104.6, 336.9)",[]
447,-10.23,"(104.6, 336.9)",[]
448,-10.23,"(104.6, 336.9)",[]
449,-10.23,"(104.6, 336.9)",[]
450,-10.23,"(104.6, 336.9)",[]
451,-10.23,"(104.6, 336.9)",[]
452,-10.23,"(104.6, 336.9)",[]
453,-10.23,"(104.6, 336.9)",[]
454,-10.23,"(104.6, 336.9)",[]
455,-10.23,"(104.6, 336.9)",[]
456,-10.23,"(104.6, 336.9)",[]
457,-10.23,"(104.6, 336.9)",[]
458,-10.23,"(104.6, 336.9)",[]
459,-10.23,"(104.6, 336.9)",[]
460,-10.23,"(104.6, 336.9)",[]
461,-10.23,"(104.6, 336.9)",[]
462,-10.23,"(104.6, 336.9)",[]
463,-10.23,"(104.6, 336.9)",[]
464,-11.24,"(126.8, 336.9)",['e2d1']
465,-11.24,"(126.8, 336.9)",[]
466,-11.24,"(126.8, 336.9)",[]
467,-11.24,"(126.8, 336.9)",[]
468,-11.24,"(126.8, 336.9)",[]
469,-11.24,"(126.8, 336.9)",[]
470,-11.24,"(126.8, 336.9)",[]
471,-11.24,"(126.8, 336.9)",[]
472,-11.24,"(126.8, 336.9)",[]
473,-11.24,"(126.8, 336.9)",[]
474,-11.24,"(126.8, 336.9)",[]
475,-11.24,"(126.8, 336.9)",[]
476,-11.24,"(126.8, 336.9)",[]
477,-11.24,"(126.8, 336.9)",[]
478,-7.05,"(126.8, 350.4)",['d7d3']
479,-7.05,"(126.8, 350.4)",[]
480,-7.05,"(126.8, 350.4)",[]
481,-7.05,"(126.8, 350.4)",[]
482,-7.05,"(126.8, 350.4)",[]
483,-19.12,"(132.4, 350.4)",['d1d3']
484,-19.12,"(132.4, 350.4)",[]
485,-19.12,"(132.4, 350.4)",[]
486,-19.12,"(132.4, 350.4)",[]
487,-19.12,"(132.4, 350.4)",[]
488,-19.12,"(132.4, 350.4)",[]
489,-19.12,"(132.4, 350.4)",[]
490,-19.12,"(132.4, 350.4)",[]
491,-19.12,"(132.4, 350.4)",[]
492,-19.12,"(132.4, 350.4)",[]
493,-19.12,"(132.4, 350.4)",[]
494,-19.12,"(132.4, 350.4)",[]
495,-19.87,"(132.4, 362.6)",['e8e1']
496,-19.87,"(132.4, 362.6)",[]
497,-19.87,"(132.4, 362.6)",[]
498,-19.87,"(132.4, 362.6)",[]
499,-19.87,"(132.4, 362.6)",[]
500,-19.87,"(132.4, 362.6)",[]
501,-19.87,"(132.4, 362.6)",[]
502,-19.9,"(139.3, 362.6)",['d3f1']
503,-19.9,"(139.3, 362.6)",[]
504,-12.09,"(139.3, 364.2)",['e1f1']
505,-12.06,"(140.4, 364.2)",['g1f1']
506,-12.06,"(140.4, 364.2)",[]
507,-12.06,"(140.4, 364.2)",[]
508,-12.06,"(140.4, 364.2)",[]
509,-12.06,"(140.4, 364.2)",[]
510,-12.06,"(140.4, 364.2)",[]
511,-12.06,"(140.4, 364.2)",[]
512,-12.06,"(140.4, 364.2)",[]
513,-12.06,"(140.4, 364.2)",[]
514,-11.87,"(140.4, 373.0)",['a5c4']
515,-14.07,"(141.8, 373.0)",['b2b4']
516,-14.07,"(141.8, 373.0)",[]
517,-14.07,"(141.8, 373.0)",[]
518,-14.07,"(141.8, 373.0)",[]
519,-14.07,"(141.8, 373.0)",[]
520,-14.07,"(141.8, 373.0)",[]
521,-14.07,"(141.8, 373.0)",[]
522,-14.07,"(141.8, 373.0)",[]
523,-12.16,"(141.8, 380.6)",['c4d2']
524,-12.16,"(141.8, 380.6)",[]
525,-11.87,"(143.5, 380.6)",['f1e2']
526,-11.87,"(143.5, 380.6)",[]
527,-11.87,"(143.5, 380.6)",[]
528,-11.87,"(143.5, 380.6)",[]
529,-11.87,"(143.5, 380.6)",[]
530,-11.87,"(143.5, 380.6)",[]
531,-11.87,"(143.5, 380.6)",[]
532,-12.43,"(143.5, 388.3)",['b7b5']
533,-12.43,"(143.5, 388.3)",[]
534,-12.43,"(143.5, 388.3)",[]
535,-12.43,"(143.5, 388.3)",[]
536,-12.43,"(143.5, 388.3)",[]
537,-12.43,"(143.5, 388.3)",[]
538,-12.43,"(143.5, 388.3)",[]
539,-12.43,"(143.5, 388.3)",[]
540,-12.43,"(143.5, 388.3)",[]
541,-12.43,"(143.5, 388.3)",[]
542,-12.43,"(143.5, 388.3)",[]
543,-14.85,"(154.6, 388.3)",['a2a3']
544,-14.85,"(154.6, 388.3)",[]
545,-14.85,"(154.6, 388.3)",[]
546,-14.85,"(154.6, 388.3)",[]
547,-14.85,"(154.6, 388.3)",[]
548,-14.85,"(154.6, 388.3)",[]
549,-14.85,"(154.6, 388.3)",[]
550,-14.85,"(154.6, 388.3)",[]
551,-15.49,"(154.6, 396.2)",['d2b1']
552,-15.49,"(154.6, 396.2)",[]
553,-15.49,"(154.6, 396.2)",[]
554,-15.49,"(154.6, 396.2)",[]
555,-15.49,"(154.6, 396.2)",[]
556,-15.49,"(154.6, 396.2)",[]
557,-15.49,"(154.6, 396.2)",[]
558,-15.49,"(154.6, 396.2)",[]
559,-15.49,"(154.6, 396.2)",[]
560,-15.49,"(154.6, 396.2)",[]
561,-16.19,"(164.2, 396.2)",['f2f4']
562,-16.19,"(164.2, 396.2)",[]
563,-16.41,"(164.2, 398.3)",['b1a3']
564,-16.41,"(164.2, 398.3)",[]
565,-16.41,"(164.2, 398.3)",[]
566,-17.41,"(166.8, 398.3)",['e2e3']
567,-17.41,"(166.8, 398.3)",[]
568,-17.41,"(166.8, 398.3)",[]
569,-17.41,"(166.8, 398.3)",[]
570,-14.55,"(166.8, 402.5)",['a3c4']
571,-14.63,"(168.3, 402.5)",['e3e4']
572,-14.63,"(168.3, 402.5)",[]
573,-14.63,"(168.3, 402.5)",[]
574,-14.63,"(168.3, 402.5)",[]
575,-14.63,"(168.3, 402.5)",[]
576,-14.63,"(168.3, 402.5)",[]
577,-13.29,"(168.3, 408.4)",['g7g6']
578,-14.97,"(169.6, 408.4)",['g2g4']
579,-14.97,"(169.6, 408.4)",[]
580,-14.97,"(169.6, 408.4)",[]
581,-14.97,"(169.6, 408.4)",[]
582,-14.97,"(169.6, 408.4)",[]
583,-14.97,"(169.6, 408.4)",[]
584,-12.8,"(169.6, 414.1)",['c4d6']
585,-12.8,"(169.6, 414.1)",[]
586,-15.48,"(171.9, 414.1)",['e4f3']
587,-15.48,"(171.9, 414.1)",[]
588,-15.48,"(171.9, 414.1)",[]
589,-15.48,"(171.9, 414.1)",[]
590,-15.48,"(171.9, 414.1)",[]
591,-15.48,"(171.9, 414.1)",[]
592,-16.06,"(171.9, 420.1)",['d8e8']
593,-16.06,"(171.9, 420.1)",[]
594,-17.34,"(173.0, 420.1)",['h2h4']
595,-17.34,"(173.0, 420.1)",[]
596,-14.37,"(173.0, 422.6)",['d6e4']
597,-14.37,"(173.0, 422.6)",[]
598,-14.37,"(173.0, 422.6)",[]
599,-14.37,"(173.0, 422.6)",[]
600,-14.37,"(173.0, 422.6)",[]
601,-17.91,"(178.1, 422.6)",['h4h5']
602,-17.91,"(178.1, 422.6)",[]
603,-21.05,"(178.1, 424.7)",['g6h5']
604,-22.25,"(178.9, 424.7)",['g4h5']
605,-22.25,"(178.9, 424.7)",[]
606,-57.39,"(178.9, 427.0)",['h7h6']
607,-57.39,"(178.9, 427.0)",[]
608,-57.39,"(178.9, 427.0)",[]
609,-57.39,"(178.9, 427.0)",[]
610,-57.39,"(178.9, 427.0)",[]
611,-25.1,"(183.7, 427.0)",['f3g4']
612,-25.1,"(183.7, 427.0)",[]
613,-25.1,"(183.7, 427.0)",[]
614,-25.1,"(183.7, 427.0)",[]
615,-25.1,"(183.7, 427.0)",[]
616,-25.96,"(183.7, 431.6)",['g8f7']
617,-57.39,"(185.2, 431.6)",['g4f5']
618,-57.39,"(185.2, 431.6)",[]
619,-57.39,"(185.2, 431.6)",[]
620,-57.39,"(185.2, 431.6)",[]
621,-57.39,"(185.2, 431.6)",[]
622,-9.82,"(185.2, 436.4)",['e8e5']
