Move,TimeUsed,TotalTime,Eval
226,2.28,"(129.4, 86.8)",[]
227,2.28,"(129.4, 86.8)",[]
228,2.28,"(129.4, 86.8)",[]
229,2.28,"(129.4, 86.8)",[]
230,2.28,"(129.4, 86.8)",[]
231,2.28,"(129.4, 86.8)",[]
232,2.28,"(129.4, 86.8)",[]
233,2.28,"(129.4, 86.8)",[]
234,2.28,"(129.4, 86.8)",[]
235,2.28,"(129.4, 86.8)",[]
236,2.28,"(129.4, 86.8)",[]
237,2.28,"(129.4, 86.8)",[]
238,2.28,"(129.4, 86.8)",[]
239,2.28,"(129.4, 86.8)",[]
240,2.28,"(129.4, 86.8)",[]
241,2.28,"(129.4, 86.8)",[]
242,2.28,"(129.4, 86.8)",[]
243,2.28,"(129.4, 86.8)",[]
244,2.28,"(129.4, 86.8)",[]
245,2.5,"(129.4, 115.1)",['e6d5']
246,2.5,"(129.4, 115.1)",[]
247,2.5,"(129.4, 115.1)",[]
248,2.5,"(129.4, 115.1)",[]
249,2.5,"(129.4, 115.1)",[]
250,2.5,"(129.4, 115.1)",[]
251,2.5,"(129.4, 115.1)",[]
252,2.5,"(129.4, 115.1)",[]
253,2.5,"(129.4, 115.1)",[]
254,2.5,"(129.4, 115.1)",[]
255,2.5,"(129.4, 115.1)",[]
256,2.5,"(129.4, 115.1)",[]
257,2.5,"(129.4, 115.1)",[]
258,2.5,"(129.4, 115.1)",[]
259,2.5,"(129.4, 115.1)",[]
260,2.5,"(129.4, 115.1)",[]
261,2.5,"(129.4, 115.1)",[]
262,2.5,"(129.4, 115.1)",[]
263,2.5,"(129.4, 115.1)",[]
264,2.5,"(129.4, 115.1)",[]
265,2.5,"(129.4, 115.1)",[]
266,2.5,"(129.4, 115.1)",[]
267,2.5,"(129.4, 115.1)",[]
268,2.5,"(129.4, 115.1)",[]
269,2.5,"(129.4, 115.1)",[]
270,2.5,"(129.4, 115.1)",[]
271,2.5,"(129.4, 115.1)",[]
272,2.5,"(129.4, 115.1)",[]
273,2.5,"(129.4, 115.1)",[]
274,2.5,"(129.4, 115.1)",[]
275,2.5,"(129.4, 115.1)",[]
276,2.5,"(129.4, 115.1)",[]
277,2.5,"(129.4, 115.1)",[]
278,2.5,"(129.4, 115.1)",[]
279,2.5,"(129.4, 115.1)",[]
280,2.5,"(129.4, 115.1)",[]
281,2.5,"(129.4, 115.1)",[]
282,2.5,"(129.4, 115.1)",[]
283,1.53,"(167.1, 115.1)",['b3b6']
284,1.53,"(167.1, 115.1)",[]
285,2.04,"(167.1, 117.8)",['a7b6']
286,1.36,"(167.7, 117.8)",['c2c3']
287,1.36,"(167.7, 117.8)",[]
288,1.36,"(167.7, 117.8)",[]
289,1.77,"(167.7, 121.1)",['g7g5']
290,1.77,"(167.7, 121.1)",[]
291,1.77,"(167.7, 121.1)",[]
292,1.77,"(167.7, 121.1)",[]
293,0.66,"(171.1, 121.1)",['e2d4']
294,0.66,"(171.1, 121.1)",[]
295,0.66,"(171.1, 121.1)",[]
296,0.66,"(171.1, 121.1)",[]
297,0.66,"(171.1, 121.1)",[]
298,0.66,"(171.1, 121.1)",[]
299,0.7,"(171.1, 127.9)",['g5f4']
300,0.7,"(171.1, 127.9)",[]
301,0.7,"(171.1, 127.9)",[]
302,0.66,"(173.3, 127.9)",['g3f4']
303,0.66,"(173.3, 127.9)",[]
304,0.66,"(173.3, 127.9)",[]
305,0.66,"(173.3, 127.9)",[]
306,0.66,"(173.3, 127.9)",[]
307,0.66,"(173.3, 127.9)",[]
308,0.66,"(173.3, 127.9)",[]
309,0.66,"(173.3, 127.9)",[]
310,0.66,"(173.3, 127.9)",[]
311,0.66,"(173.3, 127.9)",[]
312,0.66,"(173.3, 127.9)",[]
313,0.66,"(173.3, 127.9)",[]
314,0.66,"(173.3, 127.9)",[]
315,0.66,"(173.3, 127.9)",[]
316,0.66,"(173.3, 127.9)",[]
317,0.66,"(173.3, 127.9)",[]
318,0.66,"(173.3, 127.9)",[]
319,1.09,"(173.3, 145.0)",['e7a3']
320,1.09,"(173.3, 145.0)",[]
321,1.09,"(173.3, 145.0)",[]
322,1.09,"(173.3, 145.0)",[]
323,1.09,"(173.3, 145.0)",[]
324,1.09,"(173.3, 145.0)",[]
325,1.09,"(173.3, 145.0)",[]
326,1.09,"(173.3, 145.0)",[]
327,1.09,"(173.3, 145.0)",[]
328,1.09,"(173.3, 145.0)",[]
329,1.09,"(173.3, 145.0)",[]
330,1.26,"(184.7, 145.0)",['c1b1']
331,1.26,"(184.7, 145.0)",[]
332,1.26,"(184.7, 145.0)",[]
333,2.93,"(184.7, 147.6)",['a8c8']
334,2.93,"(184.7, 147.6)",[]
335,2.93,"(184.7, 147.6)",[]
336,2.93,"(184.7, 147.6)",[]
337,2.93,"(184.7, 147.6)",[]
338,2.93,"(184.7, 147.6)",[]
339,2.93,"(191.3, 147.6)",['d4b5']
340,2.93,"(191.3, 147.6)",[]
341,2.93,"(191.3, 147.6)",[]
342,2.93,"(191.3, 147.6)",[]
343,2.93,"(191.3, 147.6)",[]
344,2.93,"(191.3, 147.6)",[]
345,2.93,"(191.3, 147.6)",[]
346,3.25,"(191.3, 154.6)",['a3c5']
347,3.25,"(191.3, 154.6)",[]
348,3.25,"(191.3, 154.6)",[]
349,3.25,"(191.3, 154.6)",[]
350,3.25,"(191.3, 154.6)",[]
351,3.25,"(191.3, 154.6)",[]
352,3.25,"(191.3, 154.6)",[]
353,3.25,"(191.3, 154.6)",[]
354,3.25,"(191.3, 154.6)",[]
355,3.25,"(191.3, 154.6)",[]
356,3.25,"(191.3, 154.6)",[]
357,3.25,"(191.3, 154.6)",[]
358,3.25,"(191.3, 154.6)",[]
359,3.25,"(191.3, 154.6)",[]
360,3.25,"(191.3, 154.6)",[]
361,3.25,"(191.3, 154.6)",[]
362,3.25,"(191.3, 154.6)",[]
363,3.25,"(191.3, 154.6)",[]
364,3.25,"(191.3, 154.6)",[]
365,3.25,"(191.3, 154.6)",[]
366,3.25,"(191.3, 154.6)",[]
367,3.25,"(191.3, 154.6)",[]
368,2.55,"(212.8, 154.6)",['b1c2']
369,2.55,"(212.8, 154.6)",[]
370,2.55,"(212.8, 154.6)",[]
371,2.55,"(212.8, 154.6)",[]
372,5.17,"(212.8, 158.3)",['c5e3']
373,5.17,"(212.8, 158.3)",[]
374,5.17,"(212.8, 158.3)",[]
375,5.17,"(212.8, 158.3)",[]
376,5.17,"(212.8, 158.3)",[]
377,5.17,"(212.8, 158.3)",[]
378,5.17,"(212.8, 158.3)",[]
379,5.17,"(212.8, 158.3)",[]
380,3.42,"(221.3, 158.3)",['d2d5']
381,3.42,"(221.3, 158.3)",[]
382,3.42,"(221.3, 158.3)",[]
383,3.42,"(221.3, 158.3)",[]
384,3.42,"(221.3, 158.3)",[]
385,3.42,"(221.3, 158.3)",[]
386,3.42,"(221.3, 158.3)",[]
387,3.42,"(221.3, 158.3)",[]
388,3.42,"(221.3, 158.3)",[]
389,5.16,"(221.3, 167.0)",['e3f4']
390,5.16,"(221.3, 167.0)",[]
391,5.16,"(221.3, 167.0)",[]
392,5.16,"(221.3, 167.0)",[]
393,5.16,"(221.3, 167.0)",[]
394,5.31,"(226.1, 167.0)",['b5d6']
395,5.31,"(226.1, 167.0)",[]
396,5.31,"(226.1, 167.0)",[]
397,6.79,"(226.2, 170.5)","['e8d7', 'd6c8']"
398,6.4,"(226.2, 171.7)",['d7c8']
399,6.4,"(226.2, 171.7)",[]
400,6.4,"(226.2, 171.7)",[]
401,6.4,"(226.2, 171.7)",[]
402,6.4,"(226.2, 171.7)",[]
403,6.4,"(226.2, 171.7)",[]
404,6.4,"(226.2, 171.7)",[]
405,6.4,"(226.2, 171.7)",[]
406,6.4,"(226.2, 171.7)",[]
407,6.12,"(234.7, 171.7)",['h1e1']
408,6.12,"(234.7, 171.7)",[]
409,6.79,"(234.7, 174.3)",['c8c7']
410,6.79,"(234.7, 174.3)",[]
411,6.79,"(234.7, 174.3)",[]
412,6.79,"(234.7, 174.3)",[]
413,6.79,"(234.7, 174.3)",[]
414,6.79,"(234.7, 174.3)",[]
415,6.79,"(234.7, 174.3)",[]
416,6.79,"(234.7, 174.3)",[]
417,6.75,"(242.0, 174.3)",['h2h3']
418,6.75,"(242.0, 174.3)",[]
419,6.75,"(242.0, 174.3)",[]
420,6.75,"(242.0, 174.3)",[]
421,7.12,"(242.0, 178.1)",['h8a8']
422,7.12,"(242.0, 178.1)",[]
423,7.12,"(242.0, 178.1)",[]
424,7.12,"(242.0, 178.1)",[]
425,6.34,"(246.0, 178.1)",['c2b2']
426,6.34,"(246.0, 178.1)",[]
427,6.34,"(246.0, 178.1)",[]
428,6.34,"(246.0, 178.1)",[]
429,6.57,"(246.0, 182.2)",['c7c6']
430,6.57,"(246.0, 182.2)",[]
431,6.67,"(247.9, 182.2)",['d5d4']
432,6.67,"(247.9, 182.2)",[]
433,6.67,"(247.9, 182.2)",[]
434,6.67,"(247.9, 182.2)",[]
435,6.67,"(247.9, 182.2)",[]
436,6.67,"(247.9, 182.2)",[]
437,7.1,"(247.9, 188.8)",['f4g3']
438,7.1,"(247.9, 188.8)",[]
439,7.1,"(247.9, 188.8)",[]
440,7.1,"(247.9, 188.8)",[]
441,7.1,"(247.9, 188.8)",[]
442,7.1,"(247.9, 188.8)",[]
443,7.1,"(247.9, 188.8)",[]
444,7.1,"(247.9, 188.8)",[]
445,7.1,"(247.9, 188.8)",[]
446,7.1,"(247.9, 188.8)",[]
447,7.1,"(247.9, 188.8)",[]
448,7.1,"(247.9, 188.8)",[]
449,7.1,"(247.9, 188.8)",[]
450,7.1,"(247.9, 188.8)",[]
451,7.1,"(247.9, 188.8)",[]
452,7.1,"(247.9, 188.8)",[]
453,7.1,"(247.9, 188.8)",[]
454,4.45,"(265.0, 188.8)",['e1e2']
455,4.45,"(265.0, 188.8)",[]
456,4.45,"(265.0, 188.8)",[]
457,4.45,"(265.0, 188.8)",[]
458,4.45,"(265.0, 188.8)",[]
459,4.45,"(265.0, 188.8)",[]
460,4.45,"(265.0, 188.8)",[]
461,4.45,"(265.0, 188.8)",[]
462,4.45,"(265.0, 188.8)",[]
463,4.45,"(265.0, 188.8)",[]
464,4.45,"(265.0, 188.8)",[]
465,4.45,"(265.0, 188.8)",[]
466,4.45,"(265.0, 188.8)",[]
467,4.45,"(265.0, 188.8)",[]
468,4.91,"(265.0, 202.5)",['a8e8']
469,4.91,"(265.0, 202.5)",[]
470,4.91,"(265.0, 202.5)",[]
471,4.91,"(265.0, 202.5)",[]
472,4.91,"(265.0, 202.5)",[]
473,4.91,"(265.0, 202.5)",[]
474,4.91,"(265.0, 202.5)",[]
475,4.91,"(265.0, 202.5)",[]
476,4.91,"(265.0, 202.5)",[]
477,4.62,"(274.1, 202.5)",['d4d6']
478,4.62,"(274.1, 202.5)",[]
479,4.62,"(274.1, 202.5)",[]
480,4.62,"(274.1, 202.5)",[]
481,4.62,"(274.1, 202.5)",[]
482,4.62,"(274.1, 202.5)",[]
483,4.59,"(274.1, 208.8)",['c6c5']
484,4.59,"(274.1, 208.8)",[]
485,4.59,"(274.1, 208.8)",[]
486,4.59,"(274.1, 208.8)",[]
487,4.59,"(274.1, 208.8)",[]
488,4.59,"(274.1, 208.8)",[]
489,4.59,"(274.1, 208.8)",[]
490,4.59,"(274.1, 208.8)",[]
491,4.59,"(274.1, 208.8)",[]
492,4.59,"(274.1, 208.8)",[]
493,4.59,"(274.1, 208.8)",[]
494,4.59,"(274.1, 208.8)",[]
495,4.59,"(274.1, 208.8)",[]
496,4.59,"(274.1, 208.8)",[]
497,4.58,"(288.0, 208.8)",['d6d7']
498,4.58,"(288.0, 208.8)",[]
499,4.58,"(288.0, 208.8)",[]
500,4.58,"(288.0, 208.8)",[]
501,4.58,"(288.0, 208.8)",[]
502,4.58,"(288.0, 208.8)",[]
503,4.58,"(288.0, 208.8)",[]
504,4.58,"(288.0, 208.8)",[]
505,4.58,"(288.0, 208.8)",[]
506,4.58,"(288.0, 208.8)",[]
507,4.58,"(288.0, 208.8)",[]
508,4.58,"(288.0, 208.8)",[]
509,4.58,"(288.0, 208.8)",[]
510,4.58,"(288.0, 208.8)",[]
511,4.58,"(288.0, 208.8)",[]
512,4.58,"(288.0, 208.8)",[]
513,4.58,"(288.0, 208.8)",[]
514,4.58,"(288.0, 208.8)",[]
515,4.58,"(288.0, 208.8)",[]
516,4.58,"(288.0, 208.8)",[]
517,4.58,"(288.0, 208.8)",[]
518,4.58,"(288.0, 208.8)",[]
519,4.58,"(288.0, 208.8)",[]
520,4.58,"(288.0, 208.8)",[]
521,4.58,"(288.0, 208.8)",[]
522,4.58,"(288.0, 208.8)",[]
523,4.58,"(288.0, 208.8)",[]
524,4.58,"(288.0, 208.8)",[]
525,4.58,"(288.0, 208.8)",[]
526,4.58,"(288.0, 208.8)",[]
527,4.58,"(288.0, 208.8)",[]
528,4.58,"(288.0, 208.8)",[]
529,4.58,"(288.0, 208.8)",[]
530,4.58,"(288.0, 208.8)",[]
531,4.58,"(288.0, 208.8)",[]
532,4.58,"(288.0, 208.8)",[]
533,4.43,"(288.0, 244.3)",['g3e5']
534,4.43,"(288.0, 244.3)",[]
535,4.43,"(288.0, 244.3)",[]
536,4.43,"(288.0, 244.3)",[]
537,4.43,"(288.0, 244.3)",[]
538,4.43,"(288.0, 244.3)",[]
539,4.43,"(288.0, 244.3)",[]
540,4.43,"(288.0, 244.3)",[]
541,4.43,"(288.0, 244.3)",[]
542,4.43,"(288.0, 244.3)",[]
543,4.43,"(288.0, 244.3)",[]
544,4.43,"(288.0, 244.3)",[]
545,4.43,"(288.0, 244.3)",[]
546,4.43,"(288.0, 244.3)",[]
547,4.43,"(288.0, 244.3)",[]
548,4.43,"(288.0, 244.3)",[]
549,4.43,"(288.0, 244.3)",[]
550,4.43,"(288.0, 244.3)",[]
551,4.43,"(288.0, 244.3)",[]
552,4.43,"(288.0, 244.3)",[]
553,4.43,"(288.0, 244.3)",[]
554,4.43,"(288.0, 244.3)",[]
555,4.43,"(288.0, 244.3)",[]
556,4.43,"(288.0, 244.3)",[]
557,4.37,"(312.1, 244.3)",['b2b3']
558,4.37,"(312.1, 244.3)",[]
559,4.37,"(312.1, 244.3)",[]
560,4.37,"(312.1, 244.3)",[]
561,4.37,"(312.1, 244.3)",[]
562,4.37,"(312.1, 244.3)",[]
563,4.37,"(312.1, 244.3)",[]
564,4.37,"(312.1, 244.3)",[]
565,4.37,"(312.1, 244.3)",[]
566,4.37,"(312.1, 244.3)",[]
567,4.37,"(312.1, 244.3)",[]
568,4.37,"(312.1, 244.3)",[]
569,4.37,"(312.1, 244.3)",[]
570,4.37,"(312.1, 244.3)",[]
571,4.37,"(312.1, 244.3)",[]
572,4.37,"(312.1, 244.3)",[]
573,6.96,"(312.1, 260.1)",['f7f5']
574,6.96,"(312.1, 260.1)",[]
575,6.96,"(312.1, 260.1)",[]
576,6.96,"(312.1, 260.1)",[]
577,6.96,"(312.1, 260.1)",[]
578,6.96,"(312.1, 260.1)",[]
579,6.96,"(312.1, 260.1)",[]
580,5.71,"(319.0, 260.1)",['d7h7']
581,6.64,"(319.0, 261.6)",['f5f4']
582,6.93,"(320.3, 261.6)",['h7h5']
583,6.93,"(320.3, 261.6)",[]
584,6.93,"(320.3, 261.6)",[]
585,6.59,"(320.3, 264.7)",['c5d5']
586,6.59,"(320.3, 264.7)",[]
587,6.59,"(320.3, 264.7)",[]
588,6.59,"(320.3, 264.7)",[]
589,6.59,"(320.3, 264.7)",[]
590,6.59,"(320.3, 264.7)",[]
591,6.59,"(320.3, 264.7)",[]
592,6.59,"(320.3, 264.7)",[]
593,6.59,"(320.3, 264.7)",[]
594,6.6,"(328.9, 264.7)",['c3c4']
595,6.6,"(328.9, 264.7)",[]
596,6.6,"(328.9, 264.7)",[]
597,6.6,"(328.9, 264.7)",[]
598,6.41,"(328.9, 268.5)",['d5d4']
599,6.41,"(328.9, 268.5)",[]
600,6.41,"(328.9, 268.5)",[]
601,6.41,"(328.9, 268.5)",[]
602,6.41,"(328.9, 268.5)",[]
603,6.41,"(328.9, 268.5)",[]
604,6.41,"(328.9, 268.5)",[]
605,6.41,"(328.9, 268.5)",[]
606,6.41,"(328.9, 268.5)",[]
607,6.41,"(328.9, 268.5)",[]
608,6.41,"(328.9, 268.5)",[]
609,6.41,"(328.9, 268.5)",[]
610,6.41,"(328.9, 268.5)",[]
611,6.41,"(328.9, 268.5)",[]
612,6.41,"(328.9, 268.5)",[]
613,6.41,"(328.9, 268.5)",[]
614,6.41,"(328.9, 268.5)",[]
615,6.41,"(328.9, 268.5)",[]
616,6.41,"(328.9, 268.5)",[]
617,6.41,"(328.9, 268.5)",[]
618,6.41,"(328.9, 268.5)",[]
619,6.41,"(328.9, 268.5)",[]
620,6.41,"(328.9, 268.5)",[]
621,6.41,"(328.9, 268.5)",[]
622,6.41,"(328.9, 268.5)",[]
623,0.27,"(354.0, 268.5)",['e2d2']
624,0.27,"(354.0, 268.5)",[]
625,0.27,"(354.0, 268.5)",[]
626,0.27,"(354.0, 268.5)",[]
627,0.48,"(354.0, 273.0)",['d4e3']
628,0.48,"(354.0, 273.0)",[]
629,0.48,"(354.0, 273.0)",[]
630,0.48,"(354.0, 273.0)",[]
631,0.48,"(354.0, 273.0)",[]
632,0.48,"(354.0, 273.0)",[]
633,0.48,"(354.0, 273.0)",[]
634,0.48,"(354.0, 273.0)",[]
635,0.48,"(354.0, 273.0)",[]
636,0.48,"(354.0, 273.0)",[]
637,0.48,"(354.0, 273.0)",[]
638,0.48,"(354.0, 273.0)",[]
