Time,Eval,TimeUsed,Moves,Board
57,0.37,"(17.7, 37.0)",[],r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R b KQkq - 0 7
58,0.37,"(17.7, 37.0)",[],r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R b KQkq - 0 7
59,0.37,"(17.7, 37.0)",[],r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R b KQkq - 0 7
60,0.37,"(17.7, 37.0)",[],r1bqk1nr/ppp2ppp/2n1p3/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R b KQkq - 0 7
61,0.61,"(17.7, 43.1)",['g8f6'],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
62,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
63,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
64,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
65,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
66,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
67,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
68,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
69,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
70,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
71,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
72,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
73,0.61,"(17.7, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/5NP1/PPPNP1BP/R2QK2R w KQkq - 1 8
74,0.37,"(30.2, 43.1)",['c2c3'],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
75,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
76,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
77,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
78,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
79,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
80,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
81,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
82,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
83,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
84,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
85,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
86,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
87,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
88,0.37,"(30.2, 43.1)",[],r1bqk2r/ppp2ppp/2n1pn2/3p4/3P1P2/2P2NP1/PP1NP1BP/R2QK2R b KQkq - 0 8
89,1.26,"(30.2, 58.8)",['f6e4'],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
90,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
91,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
92,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
93,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
94,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
95,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
96,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
97,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
98,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
99,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
100,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
101,1.26,"(30.2, 58.8)",[],r1bqk2r/ppp2ppp/2n1p3/3p4/3PnP2/2P2NP1/PP1NP1BP/R2QK2R w KQkq - 1 9
102,0.99,"(42.4, 58.9)","['d2e4', 'd5e4']",r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10
103,0.99,"(42.4, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10
104,0.99,"(42.4, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10
105,0.99,"(42.4, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10
106,0.99,"(42.4, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10
107,0.99,"(42.4, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/8/3PpP2/2P2NP1/PP2P1BP/R2QK2R w KQkq - 0 10
108,0.94,"(48.8, 58.9)",['f3e5'],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
109,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
110,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
111,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
112,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
113,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
114,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
115,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
116,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
117,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
118,0.94,"(48.8, 58.9)",[],r1bqk2r/ppp2ppp/2n1p3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R b KQkq - 1 10
119,3.24,"(48.8, 69.4)",['d8d6'],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
120,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
121,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
122,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
123,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
124,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
125,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
126,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
127,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
128,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
129,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
130,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
131,3.24,"(48.8, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PpP2/2P3P1/PP2P1BP/R2QK2R w KQkq - 2 11
132,3.1,"(62.0, 69.4)",['g2e4'],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
133,3.1,"(62.0, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
134,3.1,"(62.0, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
135,3.1,"(62.0, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
136,3.1,"(62.0, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
137,3.1,"(62.0, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
138,3.1,"(62.0, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
139,3.1,"(62.0, 69.4)",[],r1b1k2r/ppp2ppp/2nqp3/4N3/3PBP2/2P3P1/PP2P2P/R2QK2R b KQkq - 0 11
140,3.36,"(62.0, 77.3)",['c6e5'],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
141,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
142,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
143,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
144,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
145,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
146,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
147,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
148,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
149,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
150,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
151,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
152,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
153,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
154,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
155,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
156,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
157,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
158,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
159,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
160,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
161,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
162,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
163,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
164,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
165,3.36,"(62.0, 77.3)",[],r1b1k2r/ppp2ppp/3qp3/4n3/3PBP2/2P3P1/PP2P2P/R2QK2R w KQkq - 0 12
