Move,TimeUsed,TotalTime,Eval
157,1.27,"(79.1, 59.8)",[]
158,1.27,"(79.1, 59.8)",[]
159,1.27,"(79.1, 59.8)",[]
160,1.27,"(79.1, 59.8)",[]
161,1.27,"(79.1, 59.8)",[]
162,1.27,"(79.1, 59.8)",[]
163,1.27,"(79.1, 59.8)",[]
164,1.07,"(103.7, 59.8)",['c3d5']
165,1.07,"(103.7, 59.8)",[]
166,1.07,"(103.7, 59.8)",[]
167,1.07,"(103.7, 59.8)",[]
168,1.07,"(103.7, 59.8)",[]
169,1.07,"(103.7, 59.8)",[]
170,1.07,"(103.7, 59.8)",[]
171,1.07,"(103.7, 59.8)",[]
172,1.07,"(103.7, 59.8)",[]
173,1.07,"(103.7, 59.8)",[]
174,1.07,"(103.7, 59.8)",[]
175,1.07,"(103.7, 59.8)",[]
176,1.07,"(103.7, 59.8)",[]
177,1.07,"(103.7, 59.8)",[]
178,1.07,"(103.7, 59.8)",[]
179,1.07,"(103.7, 59.8)",[]
180,1.07,"(103.7, 59.8)",[]
181,1.07,"(103.7, 59.8)",[]
182,1.07,"(103.7, 59.8)",[]
183,1.07,"(103.7, 59.8)",[]
184,1.07,"(103.7, 59.8)",[]
185,1.07,"(103.7, 59.8)",[]
186,1.07,"(103.7, 59.8)",[]
187,1.07,"(103.7, 59.8)",[]
188,1.07,"(103.7, 59.8)",[]
189,1.07,"(103.7, 59.8)",[]
190,1.07,"(103.7, 59.8)",[]
191,1.07,"(103.7, 59.8)",[]
192,1.08,"(103.7, 87.4)",['f6g5']
193,1.08,"(103.7, 87.4)",[]
194,1.08,"(103.7, 87.4)",[]
195,1.08,"(103.7, 87.4)",[]
196,1.08,"(103.7, 87.4)",[]
197,1.08,"(103.7, 87.4)",[]
198,1.08,"(103.7, 87.4)",[]
199,1.08,"(103.7, 87.4)",[]
200,1.08,"(103.7, 87.4)",[]
201,1.08,"(103.7, 87.4)",[]
202,1.08,"(103.7, 87.4)",[]
203,1.08,"(103.7, 87.4)",[]
204,1.08,"(103.7, 87.4)",[]
205,1.08,"(103.7, 87.4)",[]
206,1.08,"(103.7, 87.4)",[]
207,1.08,"(103.7, 87.4)",[]
208,1.08,"(103.7, 87.4)",[]
209,1.08,"(103.7, 87.4)",[]
210,1.08,"(103.7, 87.4)",[]
211,1.08,"(103.7, 87.4)",[]
212,1.08,"(103.7, 87.4)",[]
213,1.08,"(103.7, 87.4)",[]
214,1.08,"(103.7, 87.4)",[]
215,1.08,"(103.7, 87.4)",[]
216,1.08,"(103.7, 87.4)",[]
217,1.08,"(103.7, 87.4)",[]
218,1.08,"(103.7, 87.4)",[]
219,1.08,"(103.7, 87.4)",[]
220,1.08,"(103.7, 87.4)",[]
221,1.08,"(103.7, 87.4)",[]
222,1.08,"(103.7, 87.4)",[]
223,1.08,"(103.7, 87.4)",[]
224,1.08,"(103.7, 87.4)",[]
225,1.08,"(103.7, 87.4)",[]
226,1.08,"(103.7, 87.4)",[]
227,1.08,"(103.7, 87.4)",[]
228,1.08,"(103.7, 87.4)",[]
229,1.08,"(103.7, 87.4)",[]
230,1.08,"(103.7, 87.4)",[]
231,1.08,"(103.7, 87.4)",[]
232,1.08,"(103.7, 87.4)",[]
233,1.08,"(103.7, 87.4)",[]
234,1.08,"(103.7, 87.4)",[]
235,1.08,"(103.7, 87.4)",[]
236,1.08,"(103.7, 87.4)",[]
237,1.08,"(103.7, 87.4)",[]
238,1.08,"(103.7, 87.4)",[]
239,1.08,"(103.7, 87.4)",[]
240,1.08,"(103.7, 87.4)",[]
241,1.08,"(103.7, 87.4)",[]
242,1.08,"(103.7, 87.4)",[]
243,1.08,"(103.7, 87.4)",[]
244,-0.5,"(155.8, 87.4)",['f3f4']
245,-0.79,"(155.8, 88.7)",['e5f4']
246,-0.79,"(155.8, 88.7)",[]
247,-3.08,"(158.1, 88.7)",['d5f4']
248,-3.08,"(158.1, 88.7)",[]
249,-3.08,"(158.1, 88.7)",[]
250,-3.08,"(158.1, 88.7)",[]
251,-3.08,"(158.1, 88.7)",[]
252,-3.08,"(158.1, 88.7)",[]
253,-3.08,"(158.1, 88.7)",[]
254,-3.08,"(158.1, 88.7)",[]
255,-3.08,"(158.1, 88.7)",[]
256,-3.08,"(158.1, 88.7)",[]
257,-1.27,"(158.1, 98.7)",['d8c6']
258,-1.27,"(158.1, 98.7)",[]
259,-1.27,"(158.1, 98.7)",[]
260,-1.27,"(158.1, 98.7)",[]
261,-1.27,"(158.1, 98.7)",[]
262,-1.27,"(158.1, 98.7)",[]
263,-1.27,"(158.1, 98.7)",[]
264,-1.27,"(158.1, 98.7)",[]
265,-1.27,"(158.1, 98.7)",[]
266,-1.27,"(158.1, 98.7)",[]
267,-2.5,"(168.2, 98.7)",['h2h4']
268,-2.5,"(168.2, 98.7)",[]
269,-2.5,"(168.2, 98.7)",[]
270,-2.5,"(168.2, 98.7)",[]
271,0.14,"(168.2, 102.5)",['g5f4']
272,0.14,"(168.2, 102.5)",[]
273,0.14,"(168.2, 102.5)",[]
274,0.14,"(168.2, 102.5)",[]
275,0.14,"(168.2, 102.5)",[]
276,-0.59,"(172.8, 102.5)",['e2f4']
277,-0.59,"(172.8, 102.5)",[]
278,-0.59,"(172.8, 102.5)",[]
279,0.43,"(172.8, 105.8)",['f8d8']
280,0.43,"(172.8, 105.8)",[]
281,0.43,"(172.8, 105.8)",[]
282,0.43,"(172.8, 105.8)",[]
283,0.43,"(172.8, 105.8)",[]
284,0.43,"(172.8, 105.8)",[]
285,0.43,"(172.8, 105.8)",[]
286,0.43,"(172.8, 105.8)",[]
287,0.43,"(172.8, 105.8)",[]
288,0.43,"(172.8, 105.8)",[]
289,0.43,"(172.8, 105.8)",[]
290,0.43,"(172.8, 105.8)",[]
291,0.43,"(172.8, 105.8)",[]
292,0.43,"(172.8, 105.8)",[]
293,-0.24,"(186.6, 105.8)",['f4d5']
294,-0.24,"(186.6, 105.8)",[]
295,-0.24,"(186.6, 105.8)",[]
296,-0.24,"(186.6, 105.8)",[]
297,-0.24,"(186.6, 105.8)",[]
298,-0.24,"(186.6, 105.8)",[]
299,-0.24,"(186.6, 105.8)",[]
300,-0.24,"(186.6, 105.8)",[]
301,-0.24,"(186.6, 105.8)",[]
302,-0.24,"(186.6, 105.8)",[]
303,-0.24,"(186.6, 105.8)",[]
304,-0.24,"(186.6, 105.8)",[]
305,-0.24,"(186.6, 105.8)",[]
306,-0.24,"(186.6, 105.8)",[]
307,-0.24,"(186.6, 105.8)",[]
308,-0.24,"(186.6, 105.8)",[]
309,-0.24,"(186.6, 105.8)",[]
310,-0.24,"(186.6, 105.8)",[]
311,-0.38,"(186.6, 124.3)",['c8g4']
312,-0.38,"(186.6, 124.3)",[]
313,-0.38,"(186.6, 124.3)",[]
314,-0.38,"(186.6, 124.3)",[]
315,-0.38,"(186.6, 124.3)",[]
316,-0.38,"(186.6, 124.3)",[]
317,-0.38,"(186.6, 124.3)",[]
318,-0.38,"(186.6, 124.3)",[]
319,-0.38,"(186.6, 124.3)",[]
320,-0.38,"(186.6, 124.3)",[]
321,-0.38,"(186.6, 124.3)",[]
322,-0.38,"(186.6, 124.3)",[]
323,-0.38,"(186.6, 124.3)",[]
324,-0.38,"(186.6, 124.3)",[]
325,-0.38,"(186.6, 124.3)",[]
326,-0.38,"(186.6, 124.3)",[]
327,-0.38,"(186.6, 124.3)",[]
328,-0.38,"(186.6, 124.3)",[]
329,-0.38,"(186.6, 124.3)",[]
330,-0.38,"(186.6, 124.3)",[]
331,-0.38,"(186.6, 124.3)",[]
332,-0.38,"(186.6, 124.3)",[]
333,-0.38,"(186.6, 124.3)",[]
334,-0.38,"(186.6, 124.3)",[]
335,-0.38,"(186.6, 124.3)",[]
336,-0.38,"(186.6, 124.3)",[]
337,-0.38,"(186.6, 124.3)",[]
338,-0.38,"(186.6, 124.3)",[]
339,-0.38,"(186.6, 124.3)",[]
340,-0.38,"(186.6, 124.3)",[]
341,-0.38,"(186.6, 124.3)",[]
342,-0.38,"(186.6, 124.3)",[]
343,-0.38,"(186.6, 124.3)",[]
344,-0.38,"(186.6, 124.3)",[]
345,-0.38,"(186.6, 124.3)",[]
346,-0.38,"(186.6, 124.3)",[]
347,-0.38,"(186.6, 124.3)",[]
348,-0.38,"(186.6, 124.3)",[]
349,-0.38,"(186.6, 124.3)",[]
350,-0.38,"(186.6, 124.3)",[]
351,-0.38,"(186.6, 124.3)",[]
352,-0.38,"(186.6, 124.3)",[]
353,-0.32,"(228.3, 124.3)",['d1d2']
354,-0.32,"(228.3, 124.3)",[]
355,-0.32,"(228.3, 124.3)",[]
356,-0.32,"(228.3, 124.3)",[]
357,-0.32,"(228.3, 124.3)",[]
358,-0.32,"(228.3, 124.3)",[]
359,-0.32,"(228.3, 124.3)",[]
360,-0.32,"(228.3, 124.3)",[]
361,-0.32,"(228.3, 124.3)",[]
362,-0.32,"(228.3, 124.3)",[]
363,-0.32,"(228.3, 124.3)",[]
364,-0.32,"(228.3, 124.3)",[]
365,-0.32,"(228.3, 124.3)",[]
366,-0.32,"(228.3, 124.3)",[]
367,-0.32,"(228.3, 124.3)",[]
368,-0.32,"(228.3, 124.3)",[]
369,-0.32,"(228.3, 124.3)",[]
370,-0.32,"(228.3, 124.3)",[]
371,-0.32,"(228.3, 124.3)",[]
372,-0.32,"(228.3, 124.3)",[]
373,-0.32,"(228.3, 124.3)",[]
374,-0.32,"(228.3, 124.3)",[]
375,-0.32,"(228.3, 124.3)",[]
376,-0.32,"(228.3, 124.3)",[]
377,-0.32,"(228.3, 124.3)",[]
378,-0.32,"(228.3, 124.3)",[]
379,-0.32,"(228.3, 124.3)",[]
380,-0.32,"(228.3, 124.3)",[]
381,-0.32,"(228.3, 124.3)",[]
382,-0.32,"(228.3, 124.3)",[]
383,-0.32,"(228.3, 124.3)",[]
384,-0.32,"(228.3, 124.3)",[]
385,-0.32,"(228.3, 124.3)",[]
386,-0.32,"(228.3, 124.3)",[]
387,-0.32,"(228.3, 124.3)",[]
388,-0.32,"(228.3, 124.3)",[]
389,-0.32,"(228.3, 124.3)",[]
390,-0.32,"(228.3, 124.3)",[]
391,-0.32,"(228.3, 124.3)",[]
392,-0.32,"(228.3, 124.3)",[]
393,-0.32,"(228.3, 124.3)",[]
394,-0.32,"(228.3, 124.3)",[]
395,-0.32,"(228.3, 124.3)",[]
396,-0.32,"(228.3, 124.3)",[]
397,-0.32,"(228.3, 124.3)",[]
398,-0.32,"(228.3, 124.3)",[]
399,-0.32,"(228.3, 124.3)",[]
400,-0.32,"(228.3, 124.3)",[]
401,-0.32,"(228.3, 124.3)",[]
402,-0.32,"(228.3, 124.3)",[]
403,-0.32,"(228.3, 124.3)",[]
404,-0.32,"(228.3, 124.3)",[]
405,3.95,"(228.3, 176.7)",['d8e8']
406,3.95,"(228.3, 176.7)",[]
407,3.95,"(228.3, 176.7)",[]
408,3.95,"(228.3, 176.7)",[]
409,3.95,"(228.3, 176.7)",[]
410,3.95,"(228.3, 176.7)",[]
411,3.95,"(228.3, 176.7)",[]
412,3.95,"(228.3, 176.7)",[]
413,3.95,"(228.3, 176.7)",[]
414,4.48,"(237.1, 176.7)",['d5c7']
415,4.48,"(237.1, 176.7)",[]
416,4.48,"(237.1, 176.7)",[]
417,4.48,"(237.1, 176.7)",[]
418,4.48,"(237.1, 176.7)",[]
419,4.48,"(237.1, 176.7)",[]
420,4.48,"(237.1, 176.7)",[]
421,4.48,"(237.1, 176.7)",[]
422,4.48,"(237.1, 176.7)",[]
423,4.48,"(237.1, 176.7)",[]
424,4.48,"(237.1, 176.7)",[]
425,4.48,"(237.1, 176.7)",[]
426,4.48,"(237.1, 176.7)",[]
427,4.48,"(237.1, 176.7)",[]
428,4.48,"(237.1, 176.7)",[]
429,4.48,"(237.1, 176.7)",[]
430,4.48,"(237.1, 176.7)",[]
431,4.48,"(237.1, 176.7)",[]
432,4.48,"(237.1, 176.7)",[]
433,4.48,"(237.1, 176.7)",[]
434,4.48,"(237.1, 176.7)",[]
435,4.48,"(237.1, 176.7)",[]
436,4.48,"(237.1, 176.7)",[]
437,4.48,"(237.1, 176.7)",[]
438,4.48,"(237.1, 176.7)",[]
439,4.48,"(237.1, 176.7)",[]
440,4.48,"(237.1, 176.7)",[]
441,4.48,"(237.1, 176.7)",[]
442,4.48,"(237.1, 176.7)",[]
443,5.29,"(237.1, 205.9)",['a8d8']
444,5.29,"(237.1, 205.9)",[]
445,5.29,"(237.1, 205.9)",[]
446,5.29,"(237.1, 205.9)",[]
447,5.84,"(240.9, 205.9)",['c7e8']
448,5.84,"(240.9, 205.9)",[]
449,5.84,"(240.9, 205.9)",[]
450,5.84,"(240.9, 205.9)",[]
451,5.84,"(240.9, 205.9)",[]
452,5.84,"(240.9, 205.9)",[]
453,5.84,"(240.9, 205.9)",[]
454,5.84,"(240.9, 205.9)",[]
455,5.84,"(240.9, 205.9)",[]
456,5.84,"(240.9, 205.9)",[]
457,5.84,"(240.9, 205.9)",[]
458,5.84,"(240.9, 205.9)",[]
459,5.64,"(240.9, 217.9)",['d8e8']
460,5.64,"(240.9, 217.9)",[]
461,5.64,"(240.9, 217.9)",[]
462,5.64,"(240.9, 217.9)",[]
463,5.64,"(240.9, 217.9)",[]
464,5.64,"(240.9, 217.9)",[]
465,5.64,"(240.9, 217.9)",[]
466,5.64,"(240.9, 217.9)",[]
467,5.64,"(240.9, 217.9)",[]
468,5.64,"(240.9, 217.9)",[]
469,5.64,"(240.9, 217.9)",[]
470,5.64,"(240.9, 217.9)",[]
471,5.64,"(240.9, 217.9)",[]
472,5.64,"(240.9, 217.9)",[]
473,5.64,"(240.9, 217.9)",[]
474,5.64,"(240.9, 217.9)",[]
475,5.64,"(240.9, 217.9)",[]
476,5.64,"(240.9, 217.9)",[]
477,5.64,"(240.9, 217.9)",[]
478,5.64,"(240.9, 217.9)",[]
479,5.64,"(240.9, 217.9)",[]
480,5.64,"(240.9, 217.9)",[]
481,5.64,"(240.9, 217.9)",[]
482,5.64,"(240.9, 217.9)",[]
483,5.64,"(240.9, 217.9)",[]
484,5.64,"(240.9, 217.9)",[]
485,5.64,"(240.9, 217.9)",[]
486,5.64,"(240.9, 217.9)",[]
487,5.64,"(240.9, 217.9)",[]
488,5.64,"(240.9, 217.9)",[]
489,5.64,"(240.9, 217.9)",[]
490,5.64,"(240.9, 217.9)",[]
491,5.64,"(240.9, 217.9)",[]
492,5.64,"(240.9, 217.9)",[]
493,5.64,"(240.9, 217.9)",[]
494,5.64,"(240.9, 217.9)",[]
495,5.64,"(240.9, 217.9)",[]
496,5.64,"(240.9, 217.9)",[]
497,5.64,"(240.9, 217.9)",[]
498,4.44,"(279.9, 217.9)",['f1c4']
499,4.44,"(279.9, 217.9)",[]
500,4.44,"(279.9, 217.9)",[]
501,4.44,"(279.9, 217.9)",[]
502,4.44,"(279.9, 217.9)",[]
503,4.44,"(279.9, 217.9)",[]
504,4.44,"(279.9, 217.9)",[]
505,4.44,"(279.9, 217.9)",[]
506,4.44,"(279.9, 217.9)",[]
507,4.44,"(279.9, 217.9)",[]
508,4.44,"(279.9, 217.9)",[]
509,4.44,"(279.9, 217.9)",[]
510,4.44,"(279.9, 217.9)",[]
511,4.44,"(279.9, 217.9)",[]
512,4.44,"(279.9, 217.9)",[]
513,4.44,"(279.9, 217.9)",[]
514,4.44,"(279.9, 217.9)",[]
515,4.52,"(279.9, 235.1)",['e8e4']
516,4.52,"(279.9, 235.1)",[]
517,4.52,"(279.9, 235.1)",[]
518,4.52,"(279.9, 235.1)",[]
519,4.52,"(279.9, 235.1)",[]
520,4.52,"(279.9, 235.1)",[]
521,4.52,"(279.9, 235.1)",[]
522,4.52,"(279.9, 235.1)",[]
523,4.52,"(279.9, 235.1)",[]
524,4.52,"(279.9, 235.1)",[]
525,4.52,"(279.9, 235.1)",[]
526,4.52,"(279.9, 235.1)",[]
527,4.52,"(279.9, 235.1)",[]
528,4.52,"(279.9, 235.1)",[]
529,4.52,"(279.9, 235.1)",[]
530,4.52,"(279.9, 235.1)",[]
531,4.53,"(295.3, 235.1)",['c4d5']
532,4.53,"(295.3, 235.1)",[]
533,4.53,"(295.3, 235.1)",[]
534,4.53,"(295.3, 235.1)",[]
535,4.53,"(295.3, 235.1)",[]
536,4.53,"(295.3, 235.1)",[]
537,4.53,"(295.3, 235.1)",[]
538,4.53,"(295.3, 235.1)",[]
539,4.53,"(295.3, 235.1)",[]
540,4.53,"(295.3, 235.1)",[]
541,4.53,"(295.3, 235.1)",[]
542,4.53,"(295.3, 235.1)",[]
543,4.53,"(295.3, 235.1)",[]
544,4.53,"(295.3, 235.1)",[]
545,4.53,"(295.3, 235.1)",[]
546,4.53,"(295.3, 235.1)",[]
547,4.53,"(295.3, 235.1)",[]
548,4.53,"(295.3, 235.1)",[]
549,4.53,"(295.3, 235.1)",[]
550,4.53,"(295.3, 235.1)",[]
551,4.53,"(295.3, 235.1)",[]
552,4.53,"(295.3, 235.1)",[]
553,4.53,"(295.3, 235.1)",[]
554,5.63,"(295.3, 258.6)",['e4d4']
555,5.63,"(295.3, 258.6)",[]
556,5.63,"(295.3, 258.6)",[]
557,5.63,"(295.3, 258.6)",[]
558,5.63,"(295.3, 258.6)",[]
559,5.63,"(295.3, 258.6)",[]
560,5.63,"(295.3, 258.6)",[]
561,5.63,"(295.3, 258.6)",[]
562,5.63,"(295.3, 258.6)",[]
563,5.63,"(295.3, 258.6)",[]
564,5.63,"(295.3, 258.6)",[]
565,5.63,"(295.3, 258.6)",[]
566,5.79,"(307.3, 258.6)",['d5c6']
567,5.79,"(307.3, 258.6)",[]
568,5.79,"(307.3, 258.6)",[]
569,5.79,"(307.3, 258.6)",[]
570,5.79,"(307.3, 258.6)",[]
571,5.93,"(307.3, 263.1)",['b7c6']
572,5.93,"(307.3, 263.1)",[]
573,5.93,"(307.3, 263.1)",[]
574,5.93,"(307.3, 263.1)",[]
575,5.93,"(307.3, 263.1)",[]
576,5.93,"(307.3, 263.1)",[]
577,5.93,"(307.3, 263.1)",[]
578,6.07,"(314.4, 263.1)",['d2d4']
579,6.07,"(314.4, 263.1)",[]
580,6.03,"(314.4, 265.6)",['c5d4']
581,6.03,"(314.4, 265.6)",[]
582,6.03,"(314.4, 265.6)",[]
583,6.03,"(314.4, 265.6)",[]
584,6.03,"(314.4, 265.6)",[]
585,5.76,"(319.0, 265.6)",['h1e1']
586,5.76,"(319.0, 265.6)",[]
587,5.76,"(319.0, 265.6)",[]
588,5.76,"(319.0, 265.6)",[]
589,5.76,"(319.0, 265.6)",[]
590,5.76,"(319.0, 265.6)",[]
591,5.76,"(319.0, 265.6)",[]
592,5.76,"(319.0, 265.6)",[]
593,5.76,"(319.0, 265.6)",[]
594,5.76,"(319.0, 265.6)",[]
595,5.76,"(319.0, 265.6)",[]
596,5.76,"(319.0, 265.6)",[]
597,5.76,"(319.0, 265.6)",[]
598,5.76,"(319.0, 265.6)",[]
599,5.76,"(319.0, 265.6)",[]
600,5.76,"(319.0, 265.6)",[]
601,5.76,"(319.0, 265.6)",[]
602,5.76,"(319.0, 265.6)",[]
603,5.76,"(319.0, 265.6)",[]
604,5.76,"(319.0, 265.6)",[]
605,5.76,"(319.0, 265.6)",[]
606,5.76,"(319.0, 265.6)",[]
607,5.76,"(319.0, 265.6)",[]
608,5.76,"(319.0, 265.6)",[]
609,5.76,"(319.0, 265.6)",[]
610,5.97,"(319.0, 291.0)",['h7h5']
611,5.97,"(319.0, 291.0)",[]
612,5.97,"(319.0, 291.0)",[]
613,5.97,"(319.0, 291.0)",[]
614,5.97,"(319.0, 291.0)",[]
615,5.97,"(319.0, 291.0)",[]
616,5.97,"(319.0, 291.0)",[]
617,5.97,"(319.0, 291.0)",[]
618,5.97,"(319.0, 291.0)",[]
619,5.97,"(319.0, 291.0)",[]
620,5.96,"(328.5, 291.0)",['e1e7']
621,5.96,"(328.5, 291.0)",[]
622,5.96,"(328.5, 291.0)",[]
623,5.96,"(328.5, 291.0)",[]
624,5.96,"(328.5, 291.0)",[]
625,5.96,"(328.5, 291.0)",[]
626,5.96,"(328.5, 291.0)",[]
627,5.96,"(328.5, 291.0)",[]
628,5.96,"(328.5, 291.0)",[]
629,5.96,"(328.5, 291.0)",[]
630,6.31,"(328.5, 300.6)",['a7a5']
631,6.31,"(328.5, 300.6)",[]
632,6.31,"(328.5, 300.6)",[]
633,6.31,"(328.5, 300.6)",[]
634,6.31,"(328.5, 300.6)",[]
635,6.31,"(328.5, 300.6)",[]
636,6.7,"(335.2, 300.6)",['e7c7']
637,6.7,"(335.2, 300.6)",[]
638,6.7,"(335.2, 300.6)",[]
639,6.7,"(335.2, 300.6)",[]
640,6.7,"(335.2, 300.6)",[]
641,6.7,"(335.2, 300.6)",[]
642,6.7,"(335.2, 300.6)",[]
