Time,Eval,TimeUsed,Moves,Board
21,-0.18,"(12.8, 7.4)",['f3e5'],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P2b1/4P3/PPP1BPPP/RNBQK2R b KQkq - 1 5
22,-0.18,"(12.8, 7.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P2b1/4P3/PPP1BPPP/RNBQK2R b KQkq - 1 5
23,-0.18,"(12.8, 7.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P2b1/4P3/PPP1BPPP/RNBQK2R b KQkq - 1 5
24,-0.3,"(12.9, 10.4)","['g4e2', 'd1e2']",rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
25,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
26,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
27,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
28,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
29,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
30,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
31,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
32,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
33,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
34,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
35,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
36,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
37,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
38,-0.3,"(12.9, 10.4)",[],rn1qkb1r/ppp2ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R b KQkq - 0 6
39,-0.17,"(12.9, 25.9)",['b8d7'],r2qkb1r/pppn1ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R w KQkq - 1 7
40,-0.17,"(12.9, 25.9)",[],r2qkb1r/pppn1ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R w KQkq - 1 7
41,-0.17,"(12.9, 25.9)",[],r2qkb1r/pppn1ppp/4pn2/3pN3/3P4/4P3/PPP1QPPP/RNB1K2R w KQkq - 1 7
42,-0.47,"(15.5, 25.9)",['c1d2'],r2qkb1r/pppn1ppp/4pn2/3pN3/3P4/4P3/PPPBQPPP/RN2K2R b KQkq - 2 7
43,-0.47,"(15.5, 25.9)",[],r2qkb1r/pppn1ppp/4pn2/3pN3/3P4/4P3/PPPBQPPP/RN2K2R b KQkq - 2 7
44,-0.47,"(15.5, 25.9)",[],r2qkb1r/pppn1ppp/4pn2/3pN3/3P4/4P3/PPPBQPPP/RN2K2R b KQkq - 2 7
45,-0.5,"(15.5, 28.6)",['d7e5'],r2qkb1r/ppp2ppp/4pn2/3pn3/3P4/4P3/PPPBQPPP/RN2K2R w KQkq - 0 8
46,-0.5,"(15.5, 28.6)",[],r2qkb1r/ppp2ppp/4pn2/3pn3/3P4/4P3/PPPBQPPP/RN2K2R w KQkq - 0 8
47,-0.5,"(17.7, 28.6)",['d4e5'],r2qkb1r/ppp2ppp/4pn2/3pP3/8/4P3/PPPBQPPP/RN2K2R b KQkq - 0 8
48,-0.5,"(17.7, 28.6)",[],r2qkb1r/ppp2ppp/4pn2/3pP3/8/4P3/PPPBQPPP/RN2K2R b KQkq - 0 8
49,-0.5,"(17.7, 28.6)",[],r2qkb1r/ppp2ppp/4pn2/3pP3/8/4P3/PPPBQPPP/RN2K2R b KQkq - 0 8
50,-0.5,"(17.7, 28.6)",[],r2qkb1r/ppp2ppp/4pn2/3pP3/8/4P3/PPPBQPPP/RN2K2R b KQkq - 0 8
51,-0.62,"(17.7, 32.8)",['f6d7'],r2qkb1r/pppn1ppp/4p3/3pP3/8/4P3/PPPBQPPP/RN2K2R w KQkq - 1 9
52,-0.62,"(17.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/8/4P3/PPPBQPPP/RN2K2R w KQkq - 1 9
53,-0.62,"(17.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/8/4P3/PPPBQPPP/RN2K2R w KQkq - 1 9
54,-0.62,"(17.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/8/4P3/PPPBQPPP/RN2K2R w KQkq - 1 9
55,-0.51,"(21.7, 32.8)",['f2f4'],r2qkb1r/pppn1ppp/4p3/3pP3/5P2/4P3/PPPBQ1PP/RN2K2R b KQkq - 0 9
56,-0.51,"(21.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/5P2/4P3/PPPBQ1PP/RN2K2R b KQkq - 0 9
57,-0.51,"(21.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/5P2/4P3/PPPBQ1PP/RN2K2R b KQkq - 0 9
58,-0.51,"(21.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/5P2/4P3/PPPBQ1PP/RN2K2R b KQkq - 0 9
59,-0.51,"(21.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/5P2/4P3/PPPBQ1PP/RN2K2R b KQkq - 0 9
60,-0.51,"(21.7, 32.8)",[],r2qkb1r/pppn1ppp/4p3/3pP3/5P2/4P3/PPPBQ1PP/RN2K2R b KQkq - 0 9
61,-0.4,"(21.7, 39.1)",['f8e7'],r2qk2r/pppnbppp/4p3/3pP3/5P2/4P3/PPPBQ1PP/RN2K2R w KQkq - 1 10
62,-0.42,"(22.6, 39.1)",['b1c3'],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P3/PPPBQ1PP/R3K2R b KQkq - 2 10
63,-0.05,"(22.6, 39.6)",['e7h4'],r2qk2r/pppn1ppp/4p3/3pP3/5P1b/2N1P3/PPPBQ1PP/R3K2R w KQkq - 3 11
64,-0.05,"(22.6, 39.6)",[],r2qk2r/pppn1ppp/4p3/3pP3/5P1b/2N1P3/PPPBQ1PP/R3K2R w KQkq - 3 11
65,-0.13,"(24.6, 40.2)","['g2g3', 'h4e7']",r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/R3K2R w KQkq - 1 12
66,-0.13,"(24.6, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/R3K2R w KQkq - 1 12
67,-0.13,"(24.6, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/R3K2R w KQkq - 1 12
68,-0.69,"(27.0, 40.2)",['e1c1'],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/2KR3R b kq - 2 12
69,-0.69,"(27.0, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/2KR3R b kq - 2 12
70,-0.69,"(27.0, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/2KR3R b kq - 2 12
71,-0.69,"(27.0, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/2KR3R b kq - 2 12
72,-0.69,"(27.0, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/2KR3R b kq - 2 12
73,-0.69,"(27.0, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/2KR3R b kq - 2 12
74,-0.69,"(27.0, 40.2)",[],r2qk2r/pppnbppp/4p3/3pP3/5P2/2N1P1P1/PPPBQ2P/2KR3R b kq - 2 12
75,-0.42,"(27.0, 47.5)",['c7c5'],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
76,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
77,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
78,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
79,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
80,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
81,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
82,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
83,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
84,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
85,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
86,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
87,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
88,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
89,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
90,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
91,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
92,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
93,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
94,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
95,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
96,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
97,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
98,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
99,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
100,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
101,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
102,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
103,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
104,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
105,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
106,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
107,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
108,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
109,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
110,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
111,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
112,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
113,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
114,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
115,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
116,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
117,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
118,-0.42,"(27.0, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1P1P1/PPPBQ2P/2KR3R w kq - 0 13
119,-0.89,"(71.3, 47.5)",['e2f3'],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
120,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
121,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
122,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
123,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
124,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
125,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
126,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
127,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
128,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
129,-0.89,"(71.3, 47.5)",[],r2qk2r/pp1nbppp/4p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R b kq - 1 13
130,-0.25,"(71.3, 58.6)",['d7b6'],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
131,-0.25,"(71.3, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
132,-0.25,"(71.3, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
133,-0.25,"(71.3, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
134,-0.25,"(71.3, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
135,-0.25,"(71.3, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
136,-0.25,"(71.3, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
137,-0.25,"(71.3, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/2N1PQP1/PPPB3P/2KR3R w kq - 2 14
138,-0.41,"(78.9, 58.6)",['c3e2'],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/4PQP1/PPPBN2P/2KR3R b kq - 3 14
139,-0.41,"(78.9, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/4PQP1/PPPBN2P/2KR3R b kq - 3 14
140,-0.41,"(78.9, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/4PQP1/PPPBN2P/2KR3R b kq - 3 14
141,-0.41,"(78.9, 58.6)",[],r2qk2r/pp2bppp/1n2p3/2ppP3/5P2/4PQP1/PPPBN2P/2KR3R b kq - 3 14
142,-0.26,"(78.9, 62.6)",['b6c4'],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
143,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
144,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
145,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
146,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
147,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
148,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
149,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
150,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
151,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
152,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
153,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
154,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
155,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
156,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
157,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
158,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
159,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
160,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
161,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
162,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
163,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
164,-0.26,"(78.9, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n2P2/4PQP1/PPPBN2P/2KR3R w kq - 4 15
165,-0.39,"(102.2, 62.6)",['e3e4'],r2qk2r/pp2bppp/4p3/2ppP3/2n1PP2/5QP1/PPPBN2P/2KR3R b kq - 0 15
166,-0.39,"(102.2, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n1PP2/5QP1/PPPBN2P/2KR3R b kq - 0 15
167,-0.39,"(102.2, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n1PP2/5QP1/PPPBN2P/2KR3R b kq - 0 15
168,-0.39,"(102.2, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n1PP2/5QP1/PPPBN2P/2KR3R b kq - 0 15
169,-0.39,"(102.2, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n1PP2/5QP1/PPPBN2P/2KR3R b kq - 0 15
170,-0.39,"(102.2, 62.6)",[],r2qk2r/pp2bppp/4p3/2ppP3/2n1PP2/5QP1/PPPBN2P/2KR3R b kq - 0 15
