Move,TimeUsed,TotalTime,Eval
55,1.26,"(9.1, 40.1)",[]
56,1.27,"(15.2, 40.1)",['b1c3']
57,1.27,"(15.2, 40.1)",[]
58,1.27,"(15.2, 40.1)",[]
59,1.27,"(15.2, 40.1)",[]
60,1.27,"(15.2, 40.1)",[]
61,1.28,"(15.2, 45.0)",['g8f6']
62,1.28,"(15.2, 45.0)",[]
63,1.28,"(15.2, 45.0)",[]
64,1.28,"(15.2, 45.0)",[]
65,1.28,"(15.2, 45.0)",[]
66,1.28,"(15.2, 45.0)",[]
67,1.28,"(15.2, 45.0)",[]
68,1.28,"(15.2, 45.0)",[]
69,1.28,"(15.2, 45.0)",[]
70,1.28,"(15.2, 45.0)",[]
71,1.28,"(15.2, 45.0)",[]
72,1.28,"(15.2, 45.0)",[]
73,1.28,"(15.2, 45.0)",[]
74,1.28,"(15.2, 45.0)",[]
75,1.28,"(15.2, 45.0)",[]
76,1.28,"(15.2, 45.0)",[]
77,0.81,"(31.1, 45.0)",['f1d3']
78,0.81,"(31.1, 45.0)",[]
79,0.81,"(31.1, 45.0)",[]
80,0.81,"(31.1, 45.0)",[]
81,0.81,"(31.1, 45.0)",[]
82,0.81,"(31.1, 45.0)",[]
83,0.85,"(31.1, 51.0)",['e7e5']
84,0.85,"(31.1, 51.0)",[]
85,0.85,"(31.1, 51.0)",[]
86,0.85,"(31.1, 51.0)",[]
87,0.85,"(31.1, 51.0)",[]
88,0.85,"(31.1, 51.0)",[]
89,0.85,"(31.1, 51.0)",[]
90,0.89,"(38.4, 51.0)",['d4a4']
91,0.89,"(38.4, 51.0)",[]
92,0.89,"(38.4, 51.0)",[]
93,0.89,"(38.4, 51.0)",[]
94,0.89,"(38.4, 51.0)",[]
95,0.89,"(38.4, 51.0)",[]
96,0.89,"(38.4, 51.0)",[]
97,0.89,"(38.4, 51.0)",[]
98,0.89,"(38.4, 51.0)",[]
99,0.89,"(38.4, 51.0)",[]
100,0.89,"(38.4, 51.0)",[]
101,0.89,"(38.4, 51.0)",[]
102,0.89,"(38.4, 51.0)",[]
103,1.46,"(38.4, 63.7)",['c8d7']
104,1.46,"(38.4, 63.7)",[]
105,0.58,"(40.9, 63.7)",['d3b5']
106,0.58,"(40.9, 63.7)",[]
107,0.58,"(40.9, 63.7)",[]
108,0.58,"(40.9, 63.7)",[]
109,0.58,"(40.9, 63.7)",[]
110,0.58,"(40.9, 63.7)",[]
111,0.58,"(40.9, 63.7)",[]
112,0.58,"(40.9, 63.7)",[]
113,0.58,"(40.9, 63.7)",[]
114,0.58,"(40.9, 63.7)",[]
115,0.58,"(40.9, 63.7)",[]
116,0.58,"(40.9, 63.7)",[]
117,0.58,"(40.9, 63.7)",[]
118,0.7,"(40.9, 76.3)",['a7a6']
119,0.7,"(40.9, 76.3)",[]
120,0.7,"(40.9, 76.3)",[]
121,0.7,"(40.9, 76.3)",[]
122,0.7,"(40.9, 76.3)",[]
123,0.7,"(40.9, 76.3)",[]
124,0.7,"(40.9, 76.3)",[]
125,0.7,"(40.9, 76.3)",[]
126,0.7,"(40.9, 76.3)",[]
127,0.7,"(40.9, 76.3)",[]
128,0.7,"(40.9, 76.3)",[]
129,0.7,"(40.9, 76.3)",[]
130,0.7,"(40.9, 76.3)",[]
131,0.7,"(40.9, 76.3)",[]
132,0.7,"(40.9, 76.3)",[]
133,0.7,"(40.9, 76.3)",[]
134,0.63,"(56.9, 76.3)",['b5d7']
135,0.63,"(56.9, 76.3)",[]
136,0.63,"(56.9, 76.3)",[]
137,0.63,"(56.9, 76.3)",[]
138,0.63,"(56.9, 76.3)",[]
139,0.63,"(56.9, 76.3)",[]
140,0.63,"(56.9, 76.3)",[]
141,0.63,"(56.9, 76.3)",[]
142,0.63,"(56.9, 76.3)",[]
143,0.63,"(56.9, 76.3)",[]
144,0.63,"(56.9, 76.3)",[]
145,0.63,"(56.9, 76.3)",[]
146,0.83,"(56.9, 88.5)",['d8d7']
147,0.83,"(56.9, 88.5)",[]
148,0.83,"(56.9, 88.5)",[]
149,0.48,"(60.2, 88.5)",['a4d7']
150,1.1,"(60.2, 89.7)",['f6d7']
151,1.1,"(60.2, 89.7)",[]
152,0.18,"(61.9, 89.7)",['c3d5']
153,0.18,"(61.9, 89.7)",[]
154,0.18,"(61.9, 89.7)",[]
155,0.18,"(61.9, 89.7)",[]
156,0.18,"(61.9, 89.7)",[]
157,0.18,"(61.9, 89.7)",[]
158,0.18,"(61.9, 89.7)",[]
159,0.18,"(61.9, 89.7)",[]
160,0.18,"(61.9, 89.7)",[]
161,0.37,"(61.9, 98.4)",['a8c8']
162,0.37,"(61.9, 98.4)",[]
163,0.37,"(61.9, 98.4)",[]
164,0.37,"(61.9, 98.4)",[]
165,0.37,"(61.9, 98.4)",[]
166,0.37,"(61.9, 98.4)",[]
167,0.37,"(61.9, 98.4)",[]
168,0.37,"(61.9, 98.4)",[]
169,0.37,"(61.9, 98.4)",[]
170,0.37,"(61.9, 98.4)",[]
171,0.37,"(61.9, 98.4)",[]
172,0.37,"(61.9, 98.4)",[]
173,0.37,"(61.9, 98.4)",[]
174,0.37,"(61.9, 98.4)",[]
175,0.37,"(61.9, 98.4)",[]
176,0.37,"(61.9, 98.4)",[]
177,0.37,"(61.9, 98.4)",[]
178,0.37,"(61.9, 98.4)",[]
179,0.37,"(61.9, 98.4)",[]
180,0.37,"(61.9, 98.4)",[]
181,0.49,"(82.5, 98.4)",['c2c3']
182,0.49,"(82.5, 98.4)",[]
183,0.49,"(82.5, 98.4)",[]
184,0.49,"(82.5, 98.4)",[]
185,0.49,"(82.5, 98.4)",[]
186,0.49,"(82.5, 98.4)",[]
187,0.49,"(82.5, 98.4)",[]
188,0.49,"(82.5, 98.4)",[]
189,0.49,"(82.5, 98.4)",[]
190,0.49,"(82.5, 98.4)",[]
191,0.49,"(82.5, 98.4)",[]
192,0.49,"(82.5, 98.4)",[]
193,0.49,"(82.5, 98.4)",[]
194,0.49,"(82.5, 98.4)",[]
195,0.49,"(82.5, 98.4)",[]
196,0.49,"(82.5, 98.4)",[]
197,0.49,"(82.5, 98.4)",[]
198,0.49,"(82.5, 98.4)",[]
199,0.49,"(82.5, 98.4)",[]
200,0.49,"(82.5, 98.4)",[]
201,0.49,"(82.5, 98.4)",[]
202,0.49,"(82.5, 98.4)",[]
203,0.49,"(82.5, 98.4)",[]
204,0.48,"(82.5, 120.9)",['g7g6']
205,0.48,"(82.5, 120.9)",[]
206,0.48,"(82.5, 120.9)",[]
207,0.48,"(82.5, 120.9)",[]
208,0.48,"(82.5, 120.9)",[]
209,0.48,"(82.5, 120.9)",[]
210,0.48,"(82.5, 120.9)",[]
211,0.48,"(82.5, 120.9)",[]
212,0.48,"(82.5, 120.9)",[]
213,0.47,"(92.1, 120.9)",['e1g1']
214,0.47,"(92.1, 120.9)",[]
215,0.41,"(92.1, 122.4)",['f8g7']
216,0.41,"(92.1, 122.4)",[]
217,0.41,"(92.1, 122.4)",[]
218,0.41,"(92.1, 122.4)",[]
219,0.41,"(92.1, 122.4)",[]
220,0.41,"(92.1, 122.4)",[]
221,0.41,"(92.1, 122.4)",[]
222,0.41,"(92.1, 122.4)",[]
223,0.41,"(92.1, 122.4)",[]
224,0.41,"(92.1, 122.4)",[]
225,0.41,"(92.1, 122.4)",[]
226,0.41,"(92.1, 122.4)",[]
227,0.41,"(92.1, 122.4)",[]
228,0.41,"(92.1, 122.4)",[]
229,0.41,"(92.1, 122.4)",[]
230,0.41,"(92.1, 122.4)",[]
231,0.41,"(92.1, 122.4)",[]
232,0.41,"(92.1, 122.4)",[]
233,0.41,"(92.1, 122.4)",[]
234,0.41,"(92.1, 122.4)",[]
235,0.41,"(92.1, 122.4)",[]
236,0.41,"(92.1, 122.4)",[]
237,0.41,"(92.1, 122.4)",[]
238,0.41,"(92.1, 122.4)",[]
239,0.41,"(92.1, 122.4)",[]
240,0.41,"(92.1, 122.4)",[]
241,0.41,"(92.1, 122.4)",[]
242,0.41,"(92.1, 122.4)",[]
243,0.41,"(92.1, 122.4)",[]
244,0.41,"(92.1, 122.4)",[]
245,0.69,"(122.1, 122.4)",['f2f3']
246,0.69,"(122.1, 122.4)",[]
247,0.69,"(122.1, 122.4)",[]
248,0.69,"(122.1, 122.4)",[]
249,0.69,"(122.1, 122.4)",[]
250,0.69,"(122.1, 122.4)",[]
251,0.69,"(122.1, 122.4)",[]
252,0.69,"(122.1, 122.4)",[]
253,0.69,"(122.1, 122.4)",[]
254,0.69,"(122.1, 122.4)",[]
255,0.69,"(122.1, 122.4)",[]
256,0.69,"(122.1, 122.4)",[]
257,0.69,"(122.1, 122.4)",[]
258,0.69,"(122.1, 122.4)",[]
259,0.69,"(122.1, 122.4)",[]
260,0.69,"(122.1, 122.4)",[]
261,0.69,"(122.1, 122.4)",[]
262,0.69,"(122.1, 122.4)",[]
263,0.69,"(122.1, 122.4)",[]
264,0.69,"(122.1, 122.4)",[]
265,0.69,"(122.1, 122.4)",[]
266,0.69,"(122.1, 122.4)",[]
267,0.69,"(122.1, 122.4)",[]
268,0.69,"(122.1, 122.4)",[]
269,0.69,"(122.1, 122.4)",[]
270,0.69,"(122.1, 122.4)",[]
271,0.69,"(122.1, 122.4)",[]
272,0.69,"(122.1, 122.4)",[]
273,0.69,"(122.1, 122.4)",[]
274,0.69,"(122.1, 122.4)",[]
275,0.69,"(122.1, 122.4)",[]
276,0.69,"(122.1, 122.4)",[]
277,0.69,"(122.1, 122.4)",[]
278,0.69,"(122.1, 122.4)",[]
279,0.69,"(122.1, 122.4)",[]
280,0.69,"(122.1, 122.4)",[]
281,0.88,"(122.1, 158.8)",['d7f6']
282,0.88,"(122.1, 158.8)",[]
283,0.88,"(122.1, 158.8)",[]
284,0.88,"(122.1, 158.8)",[]
285,0.88,"(122.1, 158.8)",[]
286,0.88,"(122.1, 158.8)",[]
287,0.88,"(122.1, 158.8)",[]
288,0.88,"(122.1, 158.8)",[]
289,0.88,"(122.1, 158.8)",[]
290,0.88,"(122.1, 158.8)",[]
291,0.88,"(122.1, 158.8)",[]
292,0.88,"(122.1, 158.8)",[]
293,0.88,"(122.1, 158.8)",[]
294,0.88,"(122.1, 158.8)",[]
295,0.88,"(122.1, 158.8)",[]
296,0.88,"(122.1, 158.8)",[]
297,0.88,"(122.1, 158.8)",[]
298,0.88,"(122.1, 158.8)",[]
299,0.88,"(122.1, 158.8)",[]
300,0.88,"(122.1, 158.8)",[]
301,1.06,"(142.0, 158.8)",['d5b6']
302,1.06,"(142.0, 158.8)",[]
303,1.06,"(142.0, 158.8)",[]
304,1.06,"(142.0, 158.8)",[]
305,1.06,"(142.0, 158.8)",[]
306,1.06,"(142.0, 158.8)",[]
307,1.06,"(142.0, 158.8)",[]
308,1.06,"(142.0, 158.8)",[]
309,1.06,"(142.0, 158.8)",[]
310,1.06,"(142.0, 158.8)",[]
311,1.06,"(142.0, 158.8)",[]
312,1.06,"(142.0, 158.8)",[]
313,0.75,"(142.0, 170.3)",['c8c6']
314,0.75,"(142.0, 170.3)",[]
315,0.75,"(142.0, 170.3)",[]
316,0.75,"(142.0, 170.3)",[]
317,0.75,"(142.0, 170.3)",[]
318,0.75,"(142.0, 170.3)",[]
319,0.75,"(142.0, 170.3)",[]
320,0.75,"(142.0, 170.3)",[]
321,0.75,"(142.0, 170.3)",[]
322,0.75,"(142.0, 170.3)",[]
323,0.75,"(142.0, 170.3)",[]
324,0.75,"(142.0, 170.3)",[]
325,0.75,"(142.0, 170.3)",[]
326,0.75,"(142.0, 170.3)",[]
327,0.75,"(142.0, 170.3)",[]
328,0.75,"(142.0, 170.3)",[]
329,0.75,"(142.0, 170.3)",[]
330,0.75,"(142.0, 170.3)",[]
331,0.75,"(142.0, 170.3)",[]
332,0.75,"(142.0, 170.3)",[]
333,0.75,"(142.0, 170.3)",[]
334,0.75,"(142.0, 170.3)",[]
335,0.75,"(142.0, 170.3)",[]
336,0.75,"(142.0, 170.3)",[]
337,0.75,"(142.0, 170.3)",[]
338,1.01,"(167.4, 170.3)",['c1e3']
339,1.01,"(167.4, 170.3)",[]
340,1.01,"(167.4, 170.3)",[]
341,1.01,"(167.4, 170.3)",[]
342,1.01,"(167.4, 170.3)",[]
343,1.01,"(167.4, 170.3)",[]
344,1.01,"(167.4, 170.3)",[]
345,1.01,"(167.4, 170.3)",[]
346,1.01,"(167.4, 170.3)",[]
347,1.01,"(167.4, 170.3)",[]
348,1.01,"(167.4, 170.3)",[]
349,1.01,"(167.4, 170.3)",[]
350,1.01,"(167.4, 170.3)",[]
351,1.01,"(167.4, 170.3)",[]
352,1.01,"(167.4, 170.3)",[]
353,1.74,"(167.4, 185.6)",['e8g8']
354,1.74,"(167.4, 185.6)",[]
355,1.74,"(167.4, 185.6)",[]
356,1.74,"(167.4, 185.6)",[]
357,1.74,"(167.4, 185.6)",[]
358,1.74,"(167.4, 185.6)",[]
359,1.74,"(167.4, 185.6)",[]
360,1.74,"(167.4, 185.6)",[]
361,1.74,"(167.4, 185.6)",[]
362,1.74,"(167.4, 185.6)",[]
363,1.74,"(167.4, 185.6)",[]
364,1.74,"(167.4, 185.6)",[]
365,1.74,"(167.4, 185.6)",[]
366,1.74,"(167.4, 185.6)",[]
367,1.74,"(167.4, 185.6)",[]
368,1.74,"(167.4, 185.6)",[]
369,1.74,"(167.4, 185.6)",[]
370,1.74,"(167.4, 185.6)",[]
371,1.74,"(167.4, 185.6)",[]
372,1.74,"(167.4, 185.6)",[]
373,1.74,"(167.4, 185.6)",[]
374,1.74,"(167.4, 185.6)",[]
375,1.74,"(167.4, 185.6)",[]
376,1.74,"(167.4, 185.6)",[]
377,1.74,"(167.4, 185.6)",[]
378,1.74,"(167.4, 185.6)",[]
379,1.74,"(167.4, 185.6)",[]
380,1.74,"(167.4, 185.6)",[]
381,1.74,"(167.4, 185.6)",[]
382,1.74,"(167.4, 185.6)",[]
383,1.74,"(167.4, 185.6)",[]
384,1.74,"(167.4, 185.6)",[]
385,1.74,"(167.4, 185.6)",[]
386,1.74,"(167.4, 185.6)",[]
387,1.74,"(167.4, 185.6)",[]
388,1.74,"(167.4, 185.6)",[]
389,1.74,"(167.4, 185.6)",[]
390,1.74,"(167.4, 185.6)",[]
391,1.07,"(205.4, 185.6)",['a1c1']
392,1.07,"(205.4, 185.6)",[]
393,1.07,"(205.4, 185.6)",[]
394,1.07,"(205.4, 185.6)",[]
395,1.07,"(205.4, 185.6)",[]
396,1.07,"(205.4, 185.6)",[]
397,1.07,"(205.4, 185.6)",[]
398,1.07,"(205.4, 185.6)",[]
399,1.07,"(205.4, 185.6)",[]
400,1.07,"(205.4, 185.6)",[]
401,1.35,"(205.4, 194.7)",['f8d8']
402,1.35,"(205.4, 194.7)",[]
403,1.35,"(205.4, 194.7)",[]
404,1.35,"(205.4, 194.7)",[]
405,1.35,"(205.4, 194.7)",[]
406,1.35,"(205.4, 194.7)",[]
407,1.35,"(205.4, 194.7)",[]
408,1.35,"(205.4, 194.7)",[]
409,1.35,"(205.4, 194.7)",[]
410,1.35,"(205.4, 194.7)",[]
411,1.35,"(205.4, 194.7)",[]
412,1.35,"(205.4, 194.7)",[]
413,1.35,"(205.4, 194.7)",[]
414,1.35,"(205.4, 194.7)",[]
415,1.35,"(205.4, 194.7)",[]
416,1.35,"(205.4, 194.7)",[]
417,1.35,"(205.4, 194.7)",[]
418,1.35,"(205.4, 194.7)",[]
419,1.35,"(205.4, 194.7)",[]
420,1.35,"(205.4, 194.7)",[]
421,1.35,"(205.4, 194.7)",[]
422,1.35,"(205.4, 194.7)",[]
423,1.35,"(205.4, 194.7)",[]
424,0.38,"(229.3, 194.7)",['b2b3']
425,0.38,"(229.3, 194.7)",[]
426,0.38,"(229.3, 194.7)",[]
427,0.38,"(229.3, 194.7)",[]
428,0.38,"(229.3, 194.7)",[]
429,0.38,"(229.3, 194.7)",[]
430,0.38,"(229.3, 194.7)",[]
431,0.38,"(229.3, 194.7)",[]
432,0.38,"(229.3, 194.7)",[]
433,0.38,"(229.3, 194.7)",[]
434,0.38,"(229.3, 194.7)",[]
435,0.38,"(229.3, 194.7)",[]
436,0.38,"(229.3, 194.7)",[]
437,0.38,"(229.3, 194.7)",[]
438,0.38,"(229.3, 194.7)",[]
439,0.38,"(229.3, 194.7)",[]
440,0.38,"(229.3, 194.7)",[]
441,0.38,"(229.3, 194.7)",[]
442,0.38,"(229.3, 194.7)",[]
443,0.38,"(229.3, 194.7)",[]
444,0.38,"(229.3, 194.7)",[]
445,0.38,"(229.3, 194.7)",[]
446,0.38,"(229.3, 194.7)",[]
447,0.38,"(229.3, 194.7)",[]
448,0.38,"(229.3, 194.7)",[]
449,0.38,"(229.3, 194.7)",[]
450,0.38,"(229.3, 194.7)",[]
451,3.91,"(229.3, 221.2)",['d6d5']
452,3.91,"(229.3, 221.2)",[]
453,3.91,"(229.3, 221.2)",[]
454,3.91,"(229.3, 221.2)",[]
455,3.91,"(229.3, 221.2)",[]
456,3.91,"(229.3, 221.2)",[]
457,3.91,"(229.3, 221.2)",[]
458,3.91,"(229.3, 221.2)",[]
459,3.91,"(229.3, 221.2)",[]
460,3.91,"(229.3, 221.2)",[]
461,3.91,"(229.3, 221.2)",[]
462,0.35,"(240.0, 221.2)",['b6d5']
463,0.35,"(240.0, 221.2)",[]
464,0.35,"(240.0, 221.2)",[]
465,0.35,"(240.0, 221.2)",[]
466,0.35,"(240.0, 221.2)",[]
467,0.35,"(240.0, 221.2)",[]
468,0.35,"(240.0, 221.2)",[]
469,0.35,"(240.0, 221.2)",[]
470,0.35,"(240.0, 221.2)",[]
471,0.35,"(240.0, 221.2)",[]
472,0.35,"(240.0, 221.2)",[]
473,0.31,"(240.0, 232.5)",['f6d5']
474,0.33,"(241.0, 232.5)",['e4d5']
475,0.33,"(241.0, 232.5)",[]
476,0.33,"(241.0, 232.5)",[]
477,0.33,"(241.0, 232.5)",[]
478,0.33,"(241.0, 232.5)",[]
479,0.33,"(241.0, 232.5)",[]
480,0.33,"(241.0, 232.5)",[]
481,0.4,"(241.0, 239.3)",['d8d5']
482,0.4,"(241.0, 239.3)",[]
483,0.4,"(241.0, 239.3)",[]
484,0.4,"(241.0, 239.3)",[]
485,0.4,"(241.0, 239.3)",[]
486,0.4,"(241.0, 239.3)",[]
487,0.4,"(241.0, 239.3)",[]
488,0.4,"(241.0, 239.3)",[]
489,0.4,"(241.0, 239.3)",[]
490,0.5,"(250.7, 239.3)",['c3c4']
491,0.5,"(250.7, 239.3)",[]
492,0.5,"(250.7, 239.3)",[]
493,0.5,"(250.7, 239.3)",[]
494,0.5,"(250.7, 239.3)",[]
495,0.5,"(250.7, 239.3)",[]
496,0.5,"(250.7, 239.3)",[]
497,0.5,"(250.7, 239.3)",[]
498,0.5,"(250.7, 239.3)",[]
499,0.5,"(250.7, 239.3)",[]
500,0.5,"(250.7, 239.3)",[]
501,0.5,"(250.7, 239.3)",[]
502,0.5,"(250.7, 239.3)",[]
503,0.5,"(250.7, 239.3)",[]
504,0.5,"(250.7, 239.3)",[]
505,0.5,"(250.7, 239.3)",[]
506,0.5,"(250.7, 239.3)",[]
507,0.5,"(250.7, 239.3)",[]
508,0.5,"(250.7, 239.3)",[]
509,0.5,"(250.7, 239.3)",[]
510,0.5,"(250.7, 239.3)",[]
511,0.5,"(250.7, 239.3)",[]
512,0.5,"(250.7, 239.3)",[]
513,0.5,"(250.7, 239.3)",[]
514,0.5,"(250.7, 239.3)",[]
515,0.5,"(250.7, 239.3)",[]
516,0.5,"(250.7, 239.3)",[]
517,0.5,"(250.7, 239.3)",[]
518,0.5,"(250.7, 239.3)",[]
519,0.5,"(250.7, 239.3)",[]
520,0.5,"(250.7, 239.3)",[]
521,0.5,"(250.7, 239.3)",[]
522,0.5,"(250.7, 239.3)",[]
523,0.5,"(250.7, 239.3)",[]
524,0.5,"(250.7, 239.3)",[]
525,0.5,"(250.7, 239.3)",[]
526,0.5,"(250.7, 239.3)",[]
527,0.5,"(250.7, 239.3)",[]
528,0.5,"(250.7, 239.3)",[]
529,0.37,"(250.7, 277.8)",['d5d7']
530,0.37,"(250.7, 277.8)",[]
531,0.37,"(250.7, 277.8)",[]
532,0.37,"(250.7, 277.8)",[]
533,0.37,"(250.7, 277.8)",[]
534,0.37,"(250.7, 277.8)",[]
535,0.37,"(250.7, 277.8)",[]
536,0.37,"(250.7, 277.8)",[]
537,0.37,"(250.7, 277.8)",[]
538,0.37,"(250.7, 277.8)",[]
539,0.37,"(250.7, 277.8)",[]
540,0.37,"(250.7, 277.8)",[]
541,0.37,"(250.7, 277.8)",[]
542,0.37,"(250.7, 277.8)",[]
543,0.37,"(250.7, 277.8)",[]
544,0.37,"(250.7, 277.8)",[]
545,0.37,"(250.7, 277.8)",[]
546,0.37,"(250.7, 277.8)",[]
547,0.37,"(250.7, 277.8)",[]
548,0.37,"(250.7, 277.8)",[]
549,0.37,"(250.7, 277.8)",[]
550,0.37,"(250.7, 277.8)",[]
551,0.37,"(250.7, 277.8)",[]
552,0.37,"(250.7, 277.8)",[]
553,0.37,"(250.7, 277.8)",[]
554,0.37,"(250.7, 277.8)",[]
555,0.37,"(250.7, 277.8)",[]
556,0.37,"(250.7, 277.8)",[]
557,0.37,"(250.7, 277.8)",[]
558,0.08,"(280.2, 277.8)",['c1d1']
559,0.08,"(280.2, 277.8)",[]
560,0.08,"(280.2, 277.8)",[]
561,0.08,"(280.2, 277.8)",[]
562,0.08,"(280.2, 277.8)",[]
563,0.08,"(280.2, 277.8)",[]
564,0.08,"(280.2, 277.8)",[]
565,0.08,"(280.2, 277.8)",[]
566,0.08,"(280.2, 277.8)",[]
567,0.08,"(280.2, 277.8)",[]
568,0.08,"(280.2, 277.8)",[]
569,0.08,"(280.2, 277.8)",[]
570,0.08,"(280.2, 277.8)",[]
571,0.08,"(280.2, 277.8)",[]
572,0.08,"(280.2, 277.8)",[]
573,0.08,"(280.2, 277.8)",[]
574,0.08,"(280.2, 277.8)",[]
575,0.08,"(280.2, 277.8)",[]
576,0.08,"(280.2, 277.8)",[]
577,0.08,"(280.2, 277.8)",[]
578,0.08,"(280.2, 277.8)",[]
579,0.08,"(280.2, 277.8)",[]
580,0.08,"(280.2, 277.8)",[]
581,0.08,"(280.2, 277.8)",[]
582,0.08,"(280.2, 277.8)",[]
583,0.08,"(280.2, 277.8)",[]
584,0.08,"(280.2, 277.8)",[]
585,#+5,"(280.2, 303.9)",['d7e7']
586,#+5,"(280.2, 303.9)",[]
587,#+5,"(280.2, 303.9)",[]
588,#+5,"(280.2, 303.9)",[]
589,#+5,"(280.2, 303.9)",[]
590,#+5,"(280.2, 303.9)",[]
591,#+5,"(280.2, 303.9)",[]
592,#+5,"(280.2, 303.9)",[]
593,#+5,"(280.2, 303.9)",[]
594,#+5,"(280.2, 303.9)",[]
595,#+5,"(280.2, 303.9)",[]
596,#+5,"(280.2, 303.9)",[]
597,#+5,"(280.2, 303.9)",[]
598,#+5,"(280.2, 303.9)",[]
599,#+5,"(280.2, 303.9)",[]
600,#+5,"(280.2, 303.9)",[]
601,#+5,"(280.2, 303.9)",[]
602,#+5,"(280.2, 303.9)",[]
603,#+5,"(280.2, 303.9)",[]
604,#+5,"(280.2, 303.9)",[]
605,#+5,"(280.2, 303.9)",[]
606,#+5,"(280.2, 303.9)",[]
607,#+5,"(280.2, 303.9)",[]
608,#+5,"(280.2, 303.9)",[]
609,#+5,"(280.2, 303.9)",[]
610,#+5,"(280.2, 303.9)",[]
611,#+5,"(280.2, 303.9)",[]
612,#+5,"(280.2, 303.9)",[]
613,#+5,"(280.2, 303.9)",[]
614,#+5,"(280.2, 303.9)",[]
615,#+5,"(280.2, 303.9)",[]
616,#+5,"(280.2, 303.9)",[]
617,#+5,"(280.2, 303.9)",[]
618,#+5,"(280.2, 303.9)",[]
619,0.54,"(315.0, 303.9)",['f1e1']
620,0.54,"(315.0, 303.9)",[]
621,0.54,"(315.0, 303.9)",[]
622,0.54,"(315.0, 303.9)",[]
623,0.54,"(315.0, 303.9)",[]
624,0.54,"(315.0, 303.9)",[]
625,0.54,"(315.0, 303.9)",[]
626,0.54,"(315.0, 303.9)",[]
627,0.54,"(315.0, 303.9)",[]
628,0.54,"(315.0, 303.9)",[]
629,0.54,"(315.0, 303.9)",[]
630,0.54,"(315.0, 303.9)",[]
631,0.54,"(315.0, 303.9)",[]
632,0.54,"(315.0, 303.9)",[]
633,0.54,"(315.0, 303.9)",[]
634,0.54,"(315.0, 303.9)",[]
635,0.54,"(315.0, 303.9)",[]
636,0.54,"(315.0, 303.9)",[]
637,0.54,"(315.0, 303.9)",[]
638,0.54,"(315.0, 303.9)",[]
639,0.54,"(315.0, 303.9)",[]
640,0.54,"(315.0, 303.9)",[]
641,0.54,"(315.0, 303.9)",[]
642,0.54,"(315.0, 303.9)",[]
643,0.54,"(315.0, 303.9)",[]
644,0.54,"(315.0, 303.9)",[]
645,0.54,"(315.0, 303.9)",[]
646,0.54,"(315.0, 303.9)",[]
647,0.54,"(315.0, 303.9)",[]
648,0.54,"(315.0, 303.9)",[]
649,0.54,"(315.0, 303.9)",[]
650,0.54,"(315.0, 303.9)",[]
651,0.54,"(315.0, 303.9)",[]
652,0.54,"(315.0, 303.9)",[]
653,0.54,"(315.0, 303.9)",[]
